province_name,province_id,distrct_name,district_it,name,code,created_by,created_date,last_modified_by,last_modified_date,client_uid
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Chinhoyi Provincial Hospital,ZW04040A,admin,2021-04-07 12:00:816,admin,2021-04-07 12:00:816,4c383e15-1cdc-4d3d-b102-c4b6cc80c728
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Chinhoyi Univ of Tech Clinic,ZW040403,admin,2021-04-07 12:00:817,admin,2021-04-07 12:00:817,6a958fa4-c075-42f6-9498-2e34af899b56
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Chinhoyi ZRP Clinic,ZW040402,admin,2021-04-07 12:00:818,admin,2021-04-07 12:00:818,8b3905dc-e848-4b9d-8197-24f719b797df
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Chipfuwamiti Clinic,zw040491,admin,2021-04-07 12:00:819,admin,2021-04-07 12:00:819,0bd6d150-5a76-43c6-917d-1f17b1f67457
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Doma RDC Clinic,ZW040445,admin,2021-04-07 12:00:820,admin,2021-04-07 12:00:820,a3bcc0ab-ce62-44e6-90ae-38aae68b3626
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Gamanya RDC clinic,ZW040485,admin,2021-04-07 12:00:821,admin,2021-04-07 12:00:821,36299900-222f-419b-b933-cb5a15e8c01f
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Godzi RDC Clinic,ZW040409,admin,2021-04-07 12:00:822,admin,2021-04-07 12:00:822,8a70446f-b7d9-4351-b1e1-5a4cfe64b96e
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Green Valley RDC Clinic,ZW040481,admin,2021-04-07 12:00:823,admin,2021-04-07 12:00:823,d919ac0d-1b46-4f22-8f5c-c686de520340
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Gudubu Rural Health Centre,ZW040412,admin,2021-04-07 12:00:824,admin,2021-04-07 12:00:824,bc9c61ee-4a66-4e71-9683-5964b38f6fe5
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Hombwe RDC Clinic,ZW040425,admin,2021-04-07 12:00:825,admin,2021-04-07 12:00:825,4a4e3ce0-a231-42c5-b3a1-eb883c0eebd9
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Kamhonde Rural Health Centre,ZW040405,admin,2021-04-07 12:00:826,admin,2021-04-07 12:00:826,eb5a94ab-007d-4c60-833e-ac4562f8a51f
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Kanyaga RDC Clinic,ZW040488,admin,2021-04-07 12:00:827,admin,2021-04-07 12:00:827,5a7a4db6-d1ef-4029-816e-6ce4ac5d4945
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Kenzamba Rural Health Centre,ZW040406,admin,2021-04-07 12:00:828,admin,2021-04-07 12:00:828,010f5b71-70c0-4243-be43-7c9a72a03bd0
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Khosana Ranch RDCClinic,ZW040478,admin,2021-04-07 12:00:829,admin,2021-04-07 12:00:829,b677a896-40e9-485c-89b2-e94ec8158f5e
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Makonde Christ Hosp,ZW04040D,admin,2021-04-07 12:00:830,admin,2021-04-07 12:00:830,87ec08b2-213b-44cd-94e7-a089333eee7d
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Manyamba Rural Health Centre,ZW040487,admin,2021-04-07 12:00:831,admin,2021-04-07 12:00:831,39ed3cda-9197-42c3-a6c3-06fdec9207d5
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Matoranjera RDC Clinic,ZW040447,admin,2021-04-07 12:00:832,admin,2021-04-07 12:00:832,59c2fdc5-5739-4d59-a4ee-3f57abeea75b
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Mukohwe RDC Clinic,ZW040426,admin,2021-04-07 12:00:833,admin,2021-04-07 12:00:833,84087cda-2120-4911-aac2-14856b6a1c3a
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Murereka Rural Health Centre,ZW040407,admin,2021-04-07 12:00:834,admin,2021-04-07 12:00:834,4002ed74-bbc4-41b3-91e2-f2fa7b9b8f7b
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Nyamugomba RDC Clinic,ZW040479,admin,2021-04-07 12:00:835,admin,2021-04-07 12:00:835,61d935d9-85db-44b5-877b-dcd2ddc9ed35
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Obva RDC Clinic,ZW040427,admin,2021-04-07 12:00:836,admin,2021-04-07 12:00:836,c7b635fd-5e05-4171-b562-b0daa2361c12
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Portlet RDC clinic,ZW040483,admin,2021-04-07 12:00:837,admin,2021-04-07 12:00:837,2566fb76-3426-4af3-bf7e-1e8fa4a7f07f
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Presbyterian Private Clinic,ZW040482,admin,2021-04-07 12:00:838,admin,2021-04-07 12:00:838,2c8cb713-f5c9-40af-823b-38b05ad0ef98
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,River Ranch RDC Clinic,ZW040410,admin,2021-04-07 12:00:839,admin,2021-04-07 12:00:839,f132773c-cda6-4abe-ab9a-7d24aa6a87a3
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Runene RDCClinic,ZW040433,admin,2021-04-07 12:00:840,admin,2021-04-07 12:00:840,6bd3654c-9207-4b26-af2e-b1c138eb2f16
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Sadoma RDC Clinic,ZW040484,admin,2021-04-07 12:00:841,admin,2021-04-07 12:00:841,5caf1c28-d340-45b8-bb3e-071683cbc5cf
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,St Rupert's Mission Hospital,ZW04040B,admin,2021-04-07 12:00:842,admin,2021-04-07 12:00:842,e4b363db-1d91-4559-83e9-a23664e051a9
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Umboe RDC Clinic,ZW040448,admin,2021-04-07 12:00:843,admin,2021-04-07 12:00:843,91ff1c48-19c3-44af-ad87-64fa2726e856
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,ZPS Chinhoyi Prison Clinic,ZW040401,admin,2021-04-07 12:00:844,admin,2021-04-07 12:00:844,1b2f6739-184f-497d-b70c-c9f711fdfeaa
Mashonaland West ,850570fb-1d86-4fe8-a4a6-9cd44a4dab1b,Makonde ,c10eeb32-2216-4b03-8834-8441ab1a5941,Zumbara Rural Health Centre,ZW040408,admin,2021-04-07 12:00:845,admin,2021-04-07 12:00:845,b88889b6-6051-47f1-b9c4-5796a6a61f21
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Arnoldine Mission Clinic,ZW010492,admin,2021-04-07 12:00:846,admin,2021-04-07 12:00:846,ce6aed20-2c4b-4a99-bc7c-e145f6876cc7
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Bamba Rural Health Centre,ZW010401,admin,2021-04-07 12:00:847,admin,2021-04-07 12:00:847,0fcd0ee6-4451-459b-aa08-0e0430e3ea5e
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Chiduku Clinic,ZW010425,admin,2021-04-07 12:00:848,admin,2021-04-07 12:00:848,bf4779b8-e089-4678-8dbb-343b6573c27e
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Chikobvore Rural Health Centre,ZW010402,admin,2021-04-07 12:00:849,admin,2021-04-07 12:00:849,8d5f9403-99d7-4a29-b1b5-9245163b92b4
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Chikore Clinic,ZW010426,admin,2021-04-07 12:00:850,admin,2021-04-07 12:00:850,a0d71f62-b726-45aa-bc59-4abd5ed53f72
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Chinhenga Rural Health Centre,ZW010403,admin,2021-04-07 12:00:851,admin,2021-04-07 12:00:851,99b65e30-c958-4910-8801-1c707b46a929
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Chinyadza Clinic,ZW010445,admin,2021-04-07 12:00:852,admin,2021-04-07 12:00:852,0a757a33-e178-4f24-b494-b839824dddfe
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Chinyika 2 Rural Health Centre,ZW010405,admin,2021-04-07 12:00:853,admin,2021-04-07 12:00:853,4ccef66c-2d1f-4bce-870c-90467bff1892
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Chinyudze Rural Health Centre,ZW010406,admin,2021-04-07 12:00:854,admin,2021-04-07 12:00:854,4ecbd97a-618a-48ac-8076-e1d061cb44c3
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Dowa Clinic,ZW010428,admin,2021-04-07 12:00:855,admin,2021-04-07 12:00:855,3553d639-0f91-48a7-897c-1275f697f48e
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Dumbabwe Clinic,ZW010429,admin,2021-04-07 12:00:856,admin,2021-04-07 12:00:856,6c828e84-2ac9-4351-b2f6-4694069faac0
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Era Mine Clinic,ZW010437,admin,2021-04-07 12:00:857,admin,2021-04-07 12:00:857,d203592a-5c82-40c3-adfe-484f78560a7d
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Gowakowa Rural Health Centre,ZW010409,admin,2021-04-07 12:00:858,admin,2021-04-07 12:00:858,c50092f6-6017-4962-9d9a-d89c991b7a8b
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Groobi Spring Rural Health Centre,ZW010407,admin,2021-04-07 12:00:859,admin,2021-04-07 12:00:859,3ee292b6-72ba-4822-8da5-f0e994753ea7
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Headlands Clinic,ZW010440,admin,2021-04-07 12:00:860,admin,2021-04-07 12:00:860,3d1fe15a-c0b3-45c8-a6a8-5bb54cce88a9
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Katsenga Rural Health Centre,ZW010410,admin,2021-04-07 12:00:861,admin,2021-04-07 12:00:861,5bfc5293-ccbc-426a-a855-fbd400d1d2e7
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Makoni Rural Hospital,ZW01040C,admin,2021-04-07 12:00:862,admin,2021-04-07 12:00:862,44f09d96-1a07-45b4-8556-36e6257a3519
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Maparura Rural Health Centre,ZW010411,admin,2021-04-07 12:00:863,admin,2021-04-07 12:00:863,27465e9e-0049-4d60-8d20-11712da0b373
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Masvosva Rural Health Centre,ZW010412,admin,2021-04-07 12:00:864,admin,2021-04-07 12:00:864,d37a6e52-a36b-48a0-adb3-482276765a24
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Matotwe Rural Health Centre,ZW010413,admin,2021-04-07 12:00:865,admin,2021-04-07 12:00:865,5a6d2ed2-115b-4a3e-9bad-11bfd639a400
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Matsika Clinic,ZW010430,admin,2021-04-07 12:00:866,admin,2021-04-07 12:00:866,13d342ba-1a93-4ad9-ba8c-98b304c73de6
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Maurice Nyagumbo Clinic,ZW010438,admin,2021-04-07 12:00:867,admin,2021-04-07 12:00:867,9b306f13-c4bf-41d6-a74a-077ba37d0b66
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Mavhudzi Clinic,ZW010444,admin,2021-04-07 12:00:868,admin,2021-04-07 12:00:868,d89d7e26-92da-4b47-8808-0cde3c2955fd
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Mayo 1 Rural Health Centre,ZW010414,admin,2021-04-07 12:00:869,admin,2021-04-07 12:00:869,345c406c-222f-43bc-a0f6-3be207488086
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Mayo 2 Rural Health Centre,ZW010415,admin,2021-04-07 12:00:870,admin,2021-04-07 12:00:870,86834504-b479-4f2b-99b4-73d6c27065e9
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Mubvurungwa Clinic,ZW010441,admin,2021-04-07 12:00:871,admin,2021-04-07 12:00:871,44176cf2-780f-41ec-a134-4be360797627
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Mufusire Clinic,ZW010439,admin,2021-04-07 12:00:872,admin,2021-04-07 12:00:872,24108cca-642d-4ef9-b1fe-6035577107eb
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Mukamba Clinic,ZW010432,admin,2021-04-07 12:00:873,admin,2021-04-07 12:00:873,3f674057-7332-4254-b17b-dea2e184abad
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Mukuwapasi Rehab Clinic,ZW010481,admin,2021-04-07 12:00:874,admin,2021-04-07 12:00:874,7489559e-47b3-445d-abd0-0d32c37f8ca1
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Nedewedzo Rural Hospital,ZW01040D,admin,2021-04-07 12:00:875,admin,2021-04-07 12:00:875,e16e75b5-2e04-43e3-8618-dc2f3296c9c1
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Nyahowe Rural Health Centre,ZW010418,admin,2021-04-07 12:00:876,admin,2021-04-07 12:00:876,88ae03db-1b03-4874-bb61-5c128dd00398
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Nyahukwe Rural Health Centre,ZW010419,admin,2021-04-07 12:00:877,admin,2021-04-07 12:00:877,d5d7c7e0-59df-472c-b309-cdf0c2d1b80e
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Nyamidzi Clinic,ZW010431,admin,2021-04-07 12:00:878,admin,2021-04-07 12:00:878,79125a2b-f71b-4536-9d6d-648f5911822f
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Nyamukamani Rural Health Centre,ZW010420,admin,2021-04-07 12:00:879,admin,2021-04-07 12:00:879,a0c91f1a-2d6b-44a1-bd95-b0a012b910eb
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Nyamusosa Clinic,ZW010446,admin,2021-04-07 12:00:880,admin,2021-04-07 12:00:880,a12fd6fa-c7ff-4a13-8337-d4eff89e1faa
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Nyazura Clinic,ZW010427,admin,2021-04-07 12:00:881,admin,2021-04-07 12:00:881,e47d152c-ee51-4c99-a1fb-1c9beec83cc9
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Nyazura Mission Clinic,ZW010491,admin,2021-04-07 12:00:882,admin,2021-04-07 12:00:882,0cedc39f-6b36-49ce-b84e-898a9b1a953a
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Ringanayi Clinic,ZW010443,admin,2021-04-07 12:00:883,admin,2021-04-07 12:00:883,d95e17ba-168f-406f-8888-c9f64eaf435d
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Rukweza Clinic,ZW010433,admin,2021-04-07 12:00:884,admin,2021-04-07 12:00:884,8f5dd2d9-8a69-4da3-933a-72c3cc578fef
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Rusape District Hospital,ZW01040A,admin,2021-04-07 12:00:885,admin,2021-04-07 12:00:885,f3bf639e-b4e6-4871-a28e-954b5539f965
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Rusape ZRP Clinic,ZW010475,admin,2021-04-07 12:00:886,admin,2021-04-07 12:00:886,124cace5-fd47-44b2-9a72-6969c5c589db
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Sangano Clinic,ZW010447,admin,2021-04-07 12:00:887,admin,2021-04-07 12:00:887,42706b05-b068-48d1-9455-a7d1d0e4134d
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,St Michael's Tanda Mission Hospital,ZW01040E,admin,2021-04-07 12:00:888,admin,2021-04-07 12:00:888,570d9147-3330-4083-bdac-dcd98476ca26
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,St Therese's Mission Hospital,ZW01040F,admin,2021-04-07 12:00:889,admin,2021-04-07 12:00:889,dc237e05-3acf-41e8-be1d-e37f1884cd77
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Tandi Clinic,ZW010434,admin,2021-04-07 12:00:890,admin,2021-04-07 12:00:890,16854cc8-0b59-43dd-8c67-5b39dbcb8346
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Toriro Clinic,ZW010435,admin,2021-04-07 12:00:891,admin,2021-04-07 12:00:891,e09bdc99-ed31-4260-8b32-88f1079c6b4f
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Tsanzaguru Clinic,ZW010436,admin,2021-04-07 12:00:892,admin,2021-04-07 12:00:892,508d51a5-6747-4117-9944-7cc759859ecf
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Vengere Clinic,ZW010442,admin,2021-04-07 12:00:893,admin,2021-04-07 12:00:893,7c88c9ff-bbc9-4fbc-a24b-afcc2eb2610c
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Weya Rural Hospital,ZW01040B,admin,2021-04-07 12:00:894,admin,2021-04-07 12:00:894,d30784c8-76d5-4af2-adae-ced1119a4874
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,ZPS Rusape Prison Clinic,ZW010474,admin,2021-04-07 12:00:895,admin,2021-04-07 12:00:895,f462e42d-977c-43d3-8980-c0027cfa2455
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Bango Rural Health Centre,ZW060709,admin,2021-04-07 12:00:896,admin,2021-04-07 12:00:896,5901f81a-278b-46b0-9b95-d06fab7745e6
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Dingumuzi Clinic,ZW060745,admin,2021-04-07 12:00:897,admin,2021-04-07 12:00:897,bfb4d5c9-5a23-4754-8343-0f376f22f91f
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Embakwe Mission Hospital,ZW06070E,admin,2021-04-07 12:00:898,admin,2021-04-07 12:00:898,9746fbc8-1f29-4ab2-812c-821f374ffb08
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Empandeni Mission Clinic,ZW060792,admin,2021-04-07 12:00:899,admin,2021-04-07 12:00:899,e22d9b45-bbf6-4731-8a76-c92bb2d83b61
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Ingwizi Rural Health Centre,ZW060703,admin,2021-04-07 12:00:900,admin,2021-04-07 12:00:900,7764c7a5-f39b-461f-b5df-ca701deebc68
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Madabe Clinic,ZW060727,admin,2021-04-07 12:00:901,admin,2021-04-07 12:00:901,d7a274eb-328f-4181-b073-2b79f211de39
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Mambale Clinic,ZW060729,admin,2021-04-07 12:00:902,admin,2021-04-07 12:00:902,ef2c81e3-6aec-4179-b76b-c8a0324cfb51
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Maninji Clinic,ZW060734,admin,2021-04-07 12:00:903,admin,2021-04-07 12:00:903,cfcb359d-3d71-4221-8105-f04c5b392bf3
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Marula Clinic,ZW060705,admin,2021-04-07 12:00:904,admin,2021-04-07 12:00:904,f4c1a66c-de36-43ee-9ad3-b4857b1d5e24
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Mayobodo Rural Health Centre,ZW060707,admin,2021-04-07 12:00:905,admin,2021-04-07 12:00:905,ca28c409-1c3d-42bf-8971-4c8dc4ae675c
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Plumtree District Hospital,ZW06070A,admin,2021-04-07 12:00:906,admin,2021-04-07 12:00:906,1907657d-37fb-400a-99fc-ef3a5ae72507
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Sanzukwi Clinic,ZW060733,admin,2021-04-07 12:00:907,admin,2021-04-07 12:00:907,b1d71b6b-62b5-4f67-b59e-5894f711c0d2
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,St Annes Mission Hospital (Brunapeg),ZW06070D,admin,2021-04-07 12:00:908,admin,2021-04-07 12:00:908,de49292c-aa7d-4a6c-940c-b053ff4ea167
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Tshitshi Clinic,ZW060732,admin,2021-04-07 12:00:909,admin,2021-04-07 12:00:909,faa25b38-2e1b-4512-b592-23db8041087f
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,ZPS Plumtree Prison Clinic,ZW060793,admin,2021-04-07 12:00:910,admin,2021-04-07 12:00:910,e8873d00-5243-4c9e-b6ad-36200f21e24a
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,ZRP Plumtree Clinic,ZW060794,admin,2021-04-07 12:00:911,admin,2021-04-07 12:00:911,71962553-fcca-4e59-be4b-1196268aa831
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Benjimed Private Clinic,ZW030589,admin,2021-04-07 12:00:912,admin,2021-04-07 12:00:912,17344641-c202-452d-848c-3ee68f337758
