province_name,province_id,distrct_name,district_it,name,code,created_by,created_date,last_modified_by,last_modified_date,client_uid
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Tandi Clinic,ZW010434,admin,2021-04-07 12:00:890,admin,2021-04-07 12:00:890,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Toriro Clinic,ZW010435,admin,2021-04-07 12:00:891,admin,2021-04-07 12:00:891,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Tsanzaguru Clinic,ZW010436,admin,2021-04-07 12:00:892,admin,2021-04-07 12:00:892,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Vengere Clinic,ZW010442,admin,2021-04-07 12:00:893,admin,2021-04-07 12:00:893,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,Weya Rural Hospital,ZW01040B,admin,2021-04-07 12:00:894,admin,2021-04-07 12:00:894,
Manicaland ,094590a7-1588-478f-859f-318a8789af98,Makoni ,f095a097-2a63-4ff2-a993-c20d5a9a38d7,ZPS Rusape Prison Clinic,ZW010474,admin,2021-04-07 12:00:895,admin,2021-04-07 12:00:895,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Bango Rural Health Centre,ZW060709,admin,2021-04-07 12:00:896,admin,2021-04-07 12:00:896,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Dingumuzi Clinic,ZW060745,admin,2021-04-07 12:00:897,admin,2021-04-07 12:00:897,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Embakwe Mission Hospital,ZW06070E,admin,2021-04-07 12:00:898,admin,2021-04-07 12:00:898,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Empandeni Mission Clinic,ZW060792,admin,2021-04-07 12:00:899,admin,2021-04-07 12:00:899,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Ingwizi Rural Health Centre,ZW060703,admin,2021-04-07 12:00:900,admin,2021-04-07 12:00:900,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Madabe Clinic,ZW060727,admin,2021-04-07 12:00:901,admin,2021-04-07 12:00:901,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Mambale Clinic,ZW060729,admin,2021-04-07 12:00:902,admin,2021-04-07 12:00:902,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Maninji Clinic,ZW060734,admin,2021-04-07 12:00:903,admin,2021-04-07 12:00:903,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Marula Clinic,ZW060705,admin,2021-04-07 12:00:904,admin,2021-04-07 12:00:904,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Mayobodo Rural Health Centre,ZW060707,admin,2021-04-07 12:00:905,admin,2021-04-07 12:00:905,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Plumtree District Hospital,ZW06070A,admin,2021-04-07 12:00:906,admin,2021-04-07 12:00:906,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Sanzukwi Clinic,ZW060733,admin,2021-04-07 12:00:907,admin,2021-04-07 12:00:907,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,St Annes Mission Hospital (Brunapeg),ZW06070D,admin,2021-04-07 12:00:908,admin,2021-04-07 12:00:908,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,Tshitshi Clinic,ZW060732,admin,2021-04-07 12:00:909,admin,2021-04-07 12:00:909,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,ZPS Plumtree Prison Clinic,ZW060793,admin,2021-04-07 12:00:910,admin,2021-04-07 12:00:910,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Mangwe ,49e81b84-3171-49ee-a342-c69cf519d160,ZRP Plumtree Clinic,ZW060794,admin,2021-04-07 12:00:911,admin,2021-04-07 12:00:911,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Benjimed Private Clinic,ZW030589,admin,2021-04-07 12:00:912,admin,2021-04-07 12:00:912,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Border Church Rural Health Centre,ZW030501,admin,2021-04-07 12:00:913,admin,2021-04-07 12:00:913,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Borradaile Pvt Hospital,ZW03050C,admin,2021-04-07 12:00:914,admin,2021-04-07 12:00:914,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Chimbwanda Rural Health Centre,ZW030502,admin,2021-04-07 12:00:915,admin,2021-04-07 12:00:915,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Chiota Rural Hospital,ZW03050B,admin,2021-04-07 12:00:916,admin,2021-04-07 12:00:916,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Chipararwe Council Clinic,ZW030529,admin,2021-04-07 12:00:917,admin,2021-04-07 12:00:917,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Dimbiti Rural Health Centre,ZW030503,admin,2021-04-07 12:00:918,admin,2021-04-07 12:00:918,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Dombotombo Council Clinic,ZW030561,admin,2021-04-07 12:00:919,admin,2021-04-07 12:00:919,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Igava Council Clinic,ZW030545,admin,2021-04-07 12:00:920,admin,2021-04-07 12:00:920,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Kushinga Phikhelela Rural Health Centre,ZW030504,admin,2021-04-07 12:00:921,admin,2021-04-07 12:00:921,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Lustleigh Council Clinic,ZW030530,admin,2021-04-07 12:00:922,admin,2021-04-07 12:00:922,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Marondera Provincial Hospital,ZW03050A,admin,2021-04-07 12:00:923,admin,2021-04-07 12:00:923,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Marondera Rural Council Clinic,ZW030528,admin,2021-04-07 12:00:924,admin,2021-04-07 12:00:924,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Marondera ZRP Clinic,ZW030512,admin,2021-04-07 12:00:925,admin,2021-04-07 12:00:925,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Masikana Council Clinic,ZW030525,admin,2021-04-07 12:00:926,admin,2021-04-07 12:00:926,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Mudzimurema Rural Health Centre,ZW030505,admin,2021-04-07 12:00:927,admin,2021-04-07 12:00:927,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Nyameni Council Clinic,ZW030562,admin,2021-04-07 12:00:928,admin,2021-04-07 12:00:928,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Nyembanzvere Council Clinic,ZW030563,admin,2021-04-07 12:00:929,admin,2021-04-07 12:00:929,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Rakodzi Pvt Clinic,ZW030588,admin,2021-04-07 12:00:930,admin,2021-04-07 12:00:930,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Ridigita Farm Prison Clinic,ZW030513,admin,2021-04-07 12:00:931,admin,2021-04-07 12:00:931,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Waddilove Clinic,ZW030586,admin,2021-04-07 12:00:932,admin,2021-04-07 12:00:932,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,Wenimbi Rural Health Centre,ZW030506,admin,2021-04-07 12:00:933,admin,2021-04-07 12:00:933,
Mashonaland East ,56b89496-1fb6-49a1-a69c-d632db03667c,Marondera ,4950ad7d-a583-4a80-83fc-cc5e49ca62c0,ZPS Marondera Prison Clinic,ZW030511,admin,2021-04-07 12:00:934,admin,2021-04-07 12:00:934,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,41st Brigade Clinic,ZW080509,admin,2021-04-07 12:00:935,admin,2021-04-07 12:00:935,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Alvord Rural Health Centre,ZW080501,admin,2021-04-07 12:00:936,admin,2021-04-07 12:00:936,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Bere Clinic,ZW080530,admin,2021-04-07 12:00:937,admin,2021-04-07 12:00:937,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Bondolfi Clinic,ZW080591,admin,2021-04-07 12:00:938,admin,2021-04-07 12:00:938,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Charumbira Clinic,ZW080525,admin,2021-04-07 12:00:939,admin,2021-04-07 12:00:939,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Chatikobo Clinic,ZW080526,admin,2021-04-07 12:00:940,admin,2021-04-07 12:00:940,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Gaths Mine Hospital,ZW08050F,admin,2021-04-07 12:00:941,admin,2021-04-07 12:00:941,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Gokomere Mission Clinic,ZW08050E,admin,2021-04-07 12:00:942,admin,2021-04-07 12:00:942,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Great Zimbabwe University Mashava Campus,ZW080616,admin,2021-04-07 12:00:943,admin,2021-04-07 12:00:943,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Gundura Clinic,ZW080527,admin,2021-04-07 12:00:944,admin,2021-04-07 12:00:944,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Gurajena Rural Health Centre,ZW080541,admin,2021-04-07 12:00:945,admin,2021-04-07 12:00:945,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Guwa Rural Health Centre,ZW080540,admin,2021-04-07 12:00:946,admin,2021-04-07 12:00:946,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Mapanzure Clinic,ZW080528,admin,2021-04-07 12:00:947,admin,2021-04-07 12:00:947,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Masvingo Polytechnic College Clinic,ZW080511,admin,2021-04-07 12:00:948,admin,2021-04-07 12:00:948,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Masvingo Provincial Hospital,ZW08050A,admin,2021-04-07 12:00:949,admin,2021-04-07 12:00:949,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Masvingo Teachers' College Clinic,ZW080510,admin,2021-04-07 12:00:950,admin,2021-04-07 12:00:950,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Masvingo ZRP Clinic,ZW080508,admin,2021-04-07 12:00:951,admin,2021-04-07 12:00:951,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Morgenster Mission Hospital,ZW08050D,admin,2021-04-07 12:00:952,admin,2021-04-07 12:00:952,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Mukosi Rural Health Centre,ZW080502,admin,2021-04-07 12:00:953,admin,2021-04-07 12:00:953,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Murinye Clinic,ZW080531,admin,2021-04-07 12:00:954,admin,2021-04-07 12:00:954,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Mushandike Rural Health Centre,ZW080503,admin,2021-04-07 12:00:955,admin,2021-04-07 12:00:955,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Musvovi Rural Health Centre,ZW080504,admin,2021-04-07 12:00:956,admin,2021-04-07 12:00:956,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Nemamwa Rural Health Centre,ZW080506,admin,2021-04-07 12:00:957,admin,2021-04-07 12:00:957,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Ngomahuru Psychiatric Hospital,ZW08050B,admin,2021-04-07 12:00:958,admin,2021-04-07 12:00:958,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Ngomahuru Rural Health Centre,ZW080544,admin,2021-04-07 12:00:959,admin,2021-04-07 12:00:959,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Nyajena Rural Hospital,ZW08050C,admin,2021-04-07 12:00:960,admin,2021-04-07 12:00:960,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Nyikavanhu Rural Health Centre,ZW080507,admin,2021-04-07 12:00:961,admin,2021-04-07 12:00:961,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Renco Mine Clinic,ZW080576,admin,2021-04-07 12:00:962,admin,2021-04-07 12:00:962,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Rukovo Clinic,ZW080532,admin,2021-04-07 12:00:963,admin,2021-04-07 12:00:963,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Shonganiso Clinic,ZW080592,admin,2021-04-07 12:00:964,admin,2021-04-07 12:00:964,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Shumba Clinic,ZW080533,admin,2021-04-07 12:00:965,admin,2021-04-07 12:00:965,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Summerton Rural Health Centre,ZW080512,admin,2021-04-07 12:00:966,admin,2021-04-07 12:00:966,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Victoria High School Clinic,ZW080515,admin,2021-04-07 12:00:967,admin,2021-04-07 12:00:967,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Wendedzo Clinic,ZW080542,admin,2021-04-07 12:00:968,admin,2021-04-07 12:00:968,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Zano Clinic,ZW080536,admin,2021-04-07 12:00:969,admin,2021-04-07 12:00:969,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Zimuto BC Clinic,ZW080534,admin,2021-04-07 12:00:970,admin,2021-04-07 12:00:970,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Zimuto Mission Clinic,ZW080593,admin,2021-04-07 12:00:971,admin,2021-04-07 12:00:971,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,ZPS Masvingo Remand Prison Clinic,ZW080529,admin,2021-04-07 12:00:972,admin,2021-04-07 12:00:972,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,ZPS Mutimurefu Prison Clinic,ZW080505,admin,2021-04-07 12:00:973,admin,2021-04-07 12:00:973,
Masvingo ,5dc70549-3b75-479d-a554-50344cd7e1d4,Masvingo ,4a4eb906-6c1c-49fb-8f90-9e5e85cd4a65,Zvamahande Clinic,ZW080543,admin,2021-04-07 12:00:974,admin,2021-04-07 12:00:974,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Bazha Mission Clinic,ZW060592,admin,2021-04-07 12:00:975,admin,2021-04-07 12:00:975,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Beula-seula Rural Health Centre,ZW060504,admin,2021-04-07 12:00:976,admin,2021-04-07 12:00:976,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Cyrene Mission Clinic,ZW060594,admin,2021-04-07 12:00:977,admin,2021-04-07 12:00:977,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Ekukhanyeni Clinic,ZW06O5O5,admin,2021-04-07 12:00:978,admin,2021-04-07 12:00:978,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Gulati Rural Health Center,ZW060581,admin,2021-04-07 12:00:979,admin,2021-04-07 12:00:979,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Homestead Rural Health Centre,ZW060503,admin,2021-04-07 12:00:980,admin,2021-04-07 12:00:980,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Kezi Rural Hospital,ZW0605OB,admin,2021-04-07 12:00:981,admin,2021-04-07 12:00:981,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Maphisa District Hospital,ZW06050A,admin,2021-04-07 12:00:982,admin,2021-04-07 12:00:982,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Masiye Clinic,ZW060593,admin,2021-04-07 12:00:983,admin,2021-04-07 12:00:983,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Matopo Mission Clinic,ZW060591,admin,2021-04-07 12:00:984,admin,2021-04-07 12:00:984,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Matopo Rural Hospital,ZW06050C,admin,2021-04-07 12:00:985,admin,2021-04-07 12:00:985,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Mbembeswane Clinic,ZW060525,admin,2021-04-07 12:00:986,admin,2021-04-07 12:00:986,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Natisa Rural Health Centre,ZW060501,admin,2021-04-07 12:00:987,admin,2021-04-07 12:00:987,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Sankonjane Rural Health Centre,ZW060502,admin,2021-04-07 12:00:988,admin,2021-04-07 12:00:988,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,St Joseph's Mission Hospital,ZW0605OE,admin,2021-04-07 12:00:989,admin,2021-04-07 12:00:989,
Matabeleland South ,ce996046-d27c-4349-badb-beaf925d9b98,Matobo ,0e33c126-60c7-47f2-80a7-a1bad179f73b,Tshelanyemba Mission Hospital,ZW0605OD,admin,2021-04-07 12:00:990,admin,2021-04-07 12:00:990,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Adura Clinic,ZW020408,admin,2021-04-07 12:00:991,admin,2021-04-07 12:00:991,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Bare Clinic,ZW020425,admin,2021-04-07 12:00:992,admin,2021-04-07 12:00:992,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Belgownie Clinic,ZW020445,admin,2021-04-07 12:00:993,admin,2021-04-07 12:00:993,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Chinehasha Rural Health Centre,ZW020401,admin,2021-04-07 12:00:994,admin,2021-04-07 12:00:994,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Christon Bank Clinic,ZW020430,admin,2021-04-07 12:00:995,admin,2021-04-07 12:00:995,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Concession District Hospital,ZW02040A,admin,2021-04-07 12:00:996,admin,2021-04-07 12:00:996,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Dambo Clinic,ZW020484,admin,2021-04-07 12:00:997,admin,2021-04-07 12:00:997,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Davaar Clinic,ZW020410,admin,2021-04-07 12:00:998,admin,2021-04-07 12:00:998,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Donje Clinic,ZW020406,admin,2021-04-07 12:00:999,admin,2021-04-07 12:00:999,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Forrester Clinic,ZW020485,admin,2021-04-07 12:00:1000,admin,2021-04-07 12:00:1000,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Henderson Clinic,ZW020475,admin,2021-04-07 12:00:1001,admin,2021-04-07 12:00:1001,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Holme Eden Clinic,ZW020446,admin,2021-04-07 12:00:1002,admin,2021-04-07 12:00:1002,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Howard Mission Hospital,ZW02040C,admin,2021-04-07 12:00:1003,admin,2021-04-07 12:00:1003,
Mashonaland Central ,b2c39cab-08e8-40e7-8e66-ac640b0b7b24,Mazowe ,91754ad1-b8ca-4807-b6e6-25082bb77570,Iron Duke Clinic,ZW020476,admin,2021-04-07 12:00:1004,admin,2021-04-07 12:00:1004,
