FullName,Client Name,Client Province,Client District,ClientID,EmailAddress,MobilePhone,HomePhone,BusinessPhone,ConsentSMS,Status,Client Phone,Client EmailAddress,Client CCEmails,Client Status
Sister in charge,Malipati Rural Health Centre,Masvingo,Chiredzi,ZW080207,,,,263783285135.0,,active,263783285135.0,,,active
Sister in charge,Mhlanguleni Rural Health Centre,Masvingo,Chiredzi,ZW080208,,,,263774150017.0,,active,263774150017.0,,,active
Sister in charge,Muteyo Rural Health Centre,Masvingo,Chiredzi,ZW080209,,,,263774150025.0,,active,263774150025.0,,,active
Sister in Charge,Chiredzi General Hospital,Masvingo,Chiredzi,ZW08020A,chiredzihosp@gmail.com,263774150059.0,,263783282926.0,True,active,263783282926.0,,,active
Sister in Charge,Chikombedzi Mission Hospital,Masvingo,Chiredzi,ZW08020B,chikombedzi@gmail.com,263775686928.0,,263774149968.0,True,active,263774149968.0,,,active
Sister in Charge,Hippo Valley Estates Clinic,Masvingo,Chiredzi,ZW08020C,tonhodzairc@gmail.com,263775693627.0,,263783285118.0,True,active,263783285118.0,,,active
Sister in Charge,Colin Saunders Hospital,Masvingo,Chiredzi,ZW08020D,hospitallab@triangle.co.zw,263773631260.0,,263783285119.0,True,active,263783285119.0,,,active
Sister in charge,Nyangambe Rural Health Centre,Masvingo,Chiredzi,ZW080210,,,,263774150033.0,,active,263774150033.0,,,active
Sister in Charge,Faversham Clinic,Masvingo,Chiredzi,ZW080211,,263773782952.0,,263774150011.0,True,active,263774150011.0,,,active
Sister in Charge,Old Boli Rural Health Centre,Masvingo,Chiredzi,ZW080212,,263773896503.0,,263774150035.0,True,active,263774150035.0,,,active
Sister in charge,Samu Clinic,Masvingo,Chiredzi,ZW080213,,,,263783285136.0,,active,263783285136.0,,,active
Sister in charge,Pahlela Clinic,Masvingo,Chiredzi,ZW080214,,,,263774150039.0,,active,263774150039.0,,,active
Sister in Charge,Chiredzi ZPS Clinic,Masvingo,Chiredzi,ZW080217,,263772523902.0,,263783285134.0,True,active,263783285134.0,,,active
Sister in charge,Chiredzi ZRP Camp Clinic,Masvingo,Chiredzi,ZW080218,,,,263783285141.0,,active,263783285141.0,,,active
Sister in charge,Chibvedziva Clinic,Masvingo,Chiredzi,ZW080225,,,,263774149963.0,,active,263774149963.0,,,active
Sister in Charge,Chipiwa Clinic,Masvingo,Chiredzi,ZW080226,,263715313053.0,,263774150000.0,True,active,263774150000.0,,,active
Sister in Charge,St Joseph Clinic,Masvingo,Chiredzi,ZW080227,stjoseph@gmail.com,263773899032.0,,263774150051.0,True,active,263774150051.0,,,active
Sister in charge,Dumisa Clinic,Masvingo,Chiredzi,ZW080228,,,,263783285137.0,,active,263783285137.0,,,active
Sister in Charge,Porepore Clinic,Masvingo,Chiredzi,ZW080229,,263774150042.0,,263774150042.0,True,active,263774150042.0,,,active
Sister in Charge,Rupangwana Clinic,Masvingo,Chiredzi,ZW080230,,263772833180.0,,263774150048.0,True,active,263774150048.0,,,active
Sister in charge,Rutandare Clinic,Masvingo,Chiredzi,ZW080231,,,,263783282921.0,,active,263783282921.0,,,active
Sister in charge,Chitsa Clinic,Masvingo,Chiredzi,ZW080232,,,,263774150049.0,,active,263774150049.0,,,active
Sister in Charge,Tshovani Ketter Polyclinic,Masvingo,Chiredzi,ZW080233,,263772413281.0,,263783285121.0,True,active,263783285121.0,,,active
Sister in charge,Makambe Clinic,Masvingo,Chiredzi,ZW080234,,,,263774150016.0,,active,263774150016.0,,,active
Sister in charge,Chompani Clinic,Masvingo,Chiredzi,ZW080235,,,,263774150006.0,,active,263774150006.0,,,active
Sister in Charge,Mkwasine Clinic,Masvingo,Chiredzi,ZW080282,,263774150022.0,,263774150022.0,True,active,263774150022.0,,,active
Sister in charge,Zimbabwe Sugar Association Clinic,Masvingo,Chiredzi,ZW080284,,,,263783282927.0,,active,263783282927.0,,,active
Sister in charge,Chiredzi NRZ Clinic,Masvingo,Chiredzi,ZW080285,,,,263783285140.0,,active,263783285140.0,,,active
Sister in charge,Damarakanaka Clinic,Masvingo,Chiredzi,ZW080291,,,,263774150009.0,,active,263774150009.0,,,active
Sister in charge,Chingele Clinic,Masvingo,Chiredzi,ZW080292,,,,263774149984.0,,active,263774149984.0,,,active
Sister in charge,Chigwikwi Rural Health Centre,Masvingo,Chivi,ZW080302,,,,263774150115.0,,active,263774150115.0,,,active
Sister in charge,Mandamabwe Rural Health Centre,Masvingo,Chivi,ZW080303,,,,263774150127.0,,active,263774150127.0,,,active
Sister in Charge,Ngundu Rural Health Centre,Masvingo,Chivi,ZW080304,,263774150132.0,,263774150132.0,True,active,263774150132.0,,,active
Sister in charge,Razi Rural Health Centre,Masvingo,Chivi,ZW080305,,,,263774150139.0,,active,263774150139.0,,,active
Sister in charge,Takavarasha Rural Health Centre,Masvingo,Chivi,ZW080307,,,,263774150148.0,,active,263774150148.0,,,active
Sister in Charge,Nyahombe Rural Health Centre,Masvingo,Chivi,ZW080308,,263774149531.0,,263774150136.0,True,active,263774150136.0,,,active
Sister in Charge,Chivi District Hospital,Masvingo,Chivi,ZW08030A,chivihospitallab@gmail.com,263777143043.0,,263783282924.0,True,active,263783282924.0,,,active
Sister in charge,Chivi Rural Hospital,Masvingo,Chivi,ZW08030B,,,,263774150123.0,,active,263774150123.0,,,active
Sister in charge,Berejena Mission Hospital,Masvingo,Chivi,ZW08030C,,,,263774150112.0,,active,263774150112.0,,,active
Sister in charge,Masinire Clinic,Masvingo,Chivi,ZW080321,,,,263774150128.0,,active,263774150128.0,,,active
Sister in charge,Zivuku Clinic,Masvingo,Chivi,ZW080324,,,,263774150162.0,,active,263774150162.0,,,active
Sister in charge,Vuranda Clinic,Masvingo,Chivi,ZW080325,,,,263774150151.0,,active,263774150151.0,,,active
Sister in charge,Vuranda Clinic,Masvingo,Chivi,ZW080325,,,,263774150113.0,,active,263774150151.0,,,active
Sister in charge,Chifedza Clinic,Masvingo,Chivi,ZW080325,,,,263774150151.0,,active,263774150113.0,,,active
Sister in charge,Chifedza Clinic,Masvingo,Chivi,ZW080325,,,,263774150113.0,,active,263774150113.0,,,active
Sister in charge,Davira Clinic,Masvingo,Chivi,ZW080326,,,,263774150124.0,,active,263774150124.0,,,active
Sister in charge,Madamombe Clinic,Masvingo,Chivi,ZW080327,,,,263774159564.0,,active,263774150125.0,,,active
Sister in charge,Madamombe Clinic,Masvingo,Chivi,ZW080327,,,,263774150125.0,,active,263774150125.0,,,active
Sister in charge,Shindi Satellite Clinic,Masvingo,Chivi,ZW080328,,,,263774150141.0,,active,263774150141.0,,,active
Sister in charge,Vutete,Masvingo,Chivi,ZW080333,,,,263774150164.0,,active,263774150164.0,,,active
Sister in Charge,Chivi Mission Clinic,Masvingo,Chivi,ZW080391,,263774150122.0,,263774150122.0,True,active,263774150122.0,,,active
Sister in charge,Mushaviri Rural Health Centre,Masvingo,Gutu,ZW080401,,,,263774149846.0,,active,263774149846.0,,,active
Sister in charge,Majada Rural Health Centre,Masvingo,Gutu,ZW080402,,,,263774149803.0,,active,263774149803.0,,,active
Sister in charge,Matizha Rural Health Centre,Masvingo,Gutu,ZW080403,,,,263774149822.0,,active,263774149822.0,,,active
Sister in charge,Mutema Rural Health Centre,Masvingo,Gutu,ZW080404,,,,263774149873.0,,active,263774149873.0,,,active
Sister in charge,Nemashakwe Rural Health Centre,Masvingo,Gutu,ZW080405,,,,263774149876.0,,active,263774149876.0,,,active
Sister in charge,Soti Source Rural Health Centre,Masvingo,Gutu,ZW080406,,,,263774149908.0,,active,263774149908.0,,,active
Sister in charge,Chitando Rural Health Centre,Masvingo,Gutu,ZW080408,,,,263774149730.0,,active,263774149730.0,,,active
Sister in charge,Zvavahera Rural Health Centre,Masvingo,Gutu,ZW080409,,,,263774149932.0,,active,263774149932.0,,,active
Sister in Charge,Gutu Rural Hospital,Masvingo,Gutu,ZW08040A,gutudistrictdhe@gmail.com,,,263774149789.0,True,active,263774149789.0,,,active
Sister in charge,Chimombe Rural Hospital,Masvingo,Gutu,ZW08040B,,,,263774149714.0,,active,263774149714.0,,,active
Sister in charge,Chinyika Rural Hospital,Masvingo,Gutu,ZW08040D,,,,263774149717.0,,active,263774149717.0,,,active
Sister in Charge,Gutu Mission Hospital,Masvingo,Gutu,ZW08040E,gutumissionlab@gmail.com,263774039060.0,,263783285116.0,True,active,263783285116.0,,,active
Sister in charge,Cheshuro Clinic,Masvingo,Gutu,ZW080425,,,,263774149705.0,,active,263774149705.0,,,active
Sister in charge,Denhere Clinic,Masvingo,Gutu,ZW080426,,,,263774150259.0,,active,263783285120.0,,,active
Sister in charge,Denhere Clinic,Masvingo,Gutu,ZW080426,,,,263783285120.0,,active,263783285120.0,,,active
Sister in charge,Dewure Clinic,Masvingo,Gutu,ZW080427,,,,263774149778.0,,active,263774149778.0,,,active
Sister in charge,Magombedze Clinic,Masvingo,Gutu,ZW080428,,,,263774149800.0,,active,263774149800.0,,,active
Sister in charge,Mazuru Clinic,Masvingo,Gutu,ZW080429,,,,263774149824.0,,active,263774149824.0,,,active
Sister in charge,Munyikwa Clinic,Masvingo,Gutu,ZW080430,,,,263774149843.0,,active,263774149843.0,,,active
Sister in charge,Nyazvidzi Clinic,Masvingo,Gutu,ZW080431,,,,263774149896.0,,active,263774149896.0,,,active
Sister in Charge,Zinhata Clinic,Masvingo,Gutu,ZW080432,zinhatardchc@gmail.com,263783552578.0,,263774149923.0,True,active,263774149923.0,,,active
Sister in charge,Tirizi Satellite Clinic,Masvingo,Gutu,ZW080433,,,,263774149916.0,,active,263774149916.0,,,active
Sister in charge,Chiwore Rural Health Centre,Masvingo,Gutu,ZW080434,,,,263774149764.0,,active,263774149764.0,,,active
Sister in charge,Magombedze Chitsa Clinic,Masvingo,Gutu,ZW080435,,,,263774149798.0,,active,263774149798.0,,,active
Sister in charge,Chepiri Clinic,Masvingo,Gutu,ZW080436,,,,263774149704.0,,active,263774149704.0,,,active
Sister in charge,Dambara Clinic,Masvingo,Gutu,ZW080437,,,,263783285117.0,,active,263783285117.0,,,active
Sister in charge,Mataruse RHC,Masvingo,Gutu,ZW080438,,,,263774149957.0,,active,263774149957.0,,,active
Sister in charge,Serima,Masvingo,Gutu,ZW080491,,,,263774149899.0,,active,263774149899.0,,,active
Sister in charge,Mutero,Masvingo,Gutu,ZW080492,,,,263774149894.0,,active,263774149894.0,,,active
Sister in charge,Mukaro,Masvingo,Gutu,ZW080493,,,,263774149835.0,,active,263774149835.0,,,active
Sister in Charge,Alvord Rural Health Centre,Masvingo,Masvingo,ZW080501,,263712166846.0,,263774149525.0,True,active,263774149525.0,,,active
Sister in Charge,Mukosi Rural Health Centre,Masvingo,Masvingo,ZW080502,,263773906207.0,,263774149590.0,True,active,263774149590.0,,,active
Sister in Charge,Mushandike Rural Health Centre,Masvingo,Masvingo,ZW080503,,263786723699.0,,263774149608.0,True,active,263774149608.0,,,active
Sister in Charge,Musvovi Rural Health Centre,Masvingo,Masvingo,ZW080504,,263773552043.0,,263774149609.0,True,active,263774149609.0,,,active
Sister in charge,Mutimurefu Rural Health Centre,Masvingo,Masvingo,ZW080505,,,,263774149612.0,,active,263774149612.0,,,active
Sister in charge,Mutimurefu Rural Health Centre,Masvingo,Masvingo,ZW080505,,,,263783285125.0,,active,263774149612.0,,,active
Sister in charge,Masvingo Remand ZPS Clinic,Masvingo,Masvingo,ZW080505,,,,263774149612.0,,active,263783285125.0,,,active
Sister in charge,Masvingo Remand ZPS Clinic,Masvingo,Masvingo,ZW080505,,,,263783285125.0,,active,263783285125.0,,,active
Sister in Charge,Nemamwa Rural Health Centre,Masvingo,Masvingo,ZW080506,,263783832547.0,,263774149618.0,True,active,263774149618.0,,,active
Sister in Charge,Nyikavanhu Rural Health Centre,Masvingo,Masvingo,ZW080507,,263775129586.0,,263774149642.0,True,active,263774149642.0,,,active
Sister in Charge,Masvingo Provincial Hospital,Masvingo,Masvingo,ZW08050A,masvingolaboratory@gmail.com,263772370425.0,,263783285131.0,True,active,263783285131.0,,,active
Sister in charge,ngomahuru Psychiatric hospital,Masvingo,Masvingo,ZW08050B,,,,263774149626.0,,active,263774149626.0,,,active
Sister in charge,Nyajena Rural Hospital,Masvingo,Masvingo,ZW08050C,,,,263774149629.0,,active,263774149629.0,,,active
Sister in Charge,Morgenster Mission Hospital,Masvingo,Masvingo,ZW08050D,morgenstermissionlab@gmail.com,263773926949.0,,263774149701.0,True,active,263774149701.0,,,active
Sister in Charge,Gokomere Mission Clinic,Masvingo,Masvingo,ZW08050E,,263773860928.0,,263774149560.0,True,active,263774149560.0,,,active
Sister in charge,Gaths Mine Hospital,Masvingo,Masvingo,ZW08050F,,,,263774149696.0,,active,263774149696.0,,,active
Sister in charge,Masvingo Teachers' College,Masvingo,Masvingo,ZW080510,,,,263783285132.0,,active,263783285132.0,,,active
Sister in charge,Masvingo Polytechnic Clinic,Masvingo,Masvingo,ZW080511,,,,263783285126.0,,active,263783285126.0,,,active
Sister in Charge,Summerton Rural Health Centre,Masvingo,Masvingo,ZW080512,,263787836938.0,,263774149654.0,True,active,263774149654.0,,,active
Sister in Charge,Wendedzo Clinic,Masvingo,Masvingo,ZW080513,,263772630889.0,,263774149666.0,True,active,263774149666.0,,,active
Sister in charge,Great Zimbabwe University Clinic,Masvingo,Masvingo,ZW080514,,,,263783285130.0,,active,263783285130.0,,,active
Sister in Charge,Charumbira Clinic,Masvingo,Masvingo,ZW080525,,263783189880.0,,263774149534.0,True,active,263774149534.0,,,active
Sister in Charge,Chatikobo Clinic,Masvingo,Masvingo,ZW080526,,263773461567.0,,263774149551.0,True,active,263774149551.0,,,active
Sister in Charge,Gundura Clinic,Masvingo,Masvingo,ZW080527,,263773117673.0,,263774149564.0,True,active,263774149564.0,,,active
Sister in Charge,Gundura Clinic,Masvingo,Masvingo,ZW080527,,263773117673.0,,263774150940.0,True,active,263774149564.0,,,active
Sister in charge,Mapanzure Clinic,Masvingo,Masvingo,ZW080528,,,,263774151045.0,,active,263774149577.0,,,active
Sister in charge,Mapanzure Clinic,Masvingo,Masvingo,ZW080528,,,,263774149577.0,,active,263774149577.0,,,active
Sister in Charge,Bere Clinic,Masvingo,Masvingo,ZW080530,,263772251865.0,,263774149530.0,True,active,263774149530.0,,,active
Sister in Charge,Murinye Clinic,Masvingo,Masvingo,ZW080531,,263787832576.0,,263774149607.0,True,active,263774149607.0,,,active
Sister in Charge,Rukovo Clinic,Masvingo,Masvingo,ZW080532,,263786723697.0,,263774149645.0,True,active,263774149645.0,,,active
Sister in charge,Shumba Clinic,Masvingo,Masvingo,ZW080533,,,,263774159626.0,,active,263774149649.0,,,active
Sister in charge,Shumba Clinic,Masvingo,Masvingo,ZW080533,,,,263774149649.0,,active,263774149649.0,,,active
Sister in Charge,Zimuto BC Clinic,Masvingo,Masvingo,ZW080534,,263773686836.0,,263774149677.0,True,active,263774149677.0,,,active
Sister in Charge,Mucheke Clinic,Masvingo,Masv,ZW080535,,263783285128.0,,263783285128.0,True,active,263783285128.0,,,active
Sister in Charge,Zano Clinic,Masvingo,Masvingo,ZW080536,,263775036563.0,,263774149673.0,True,active,263774149673.0,,,active
Sister in Charge,Guwa Rural Health Centre,Masvingo,Masvingo,ZW080540,,263773193047.0,,263774149572.0,True,active,263774149572.0,,,active
Sister in Charge,Gurajena Rural Health Centre,Masvingo,Masvingo,ZW080541,,263774149569.0,,263774149569.0,True,active,263774149569.0,,,active
Sister in Charge,Zvamahande CLINIC,Masvingo,Masvingo,ZW080543,,263773489741.0,,263774149684.0,True,active,263774149684.0,,,active
Sister in charge,Ngomahuru Rural Health Centre,Masvingo,Masvingo,ZW080544,,,,263774149624.0,,active,263774149624.0,,,active
Sister in Charge,Renco Mine Clinic,Masvingo,Masvingo,ZW080576,,263772541527.0,,263774149644.0,True,active,263774149644.0,,,active
Sister in Charge,Runyararo Clinic,Masvingo,Masv,ZW080583,,263772917789.0,,263783285127.0,True,active,263783285127.0,,,active
Sister in Charge,Bondolfi Clinic,Masvingo,Masvingo,ZW080591,,263776439626.0,,263774149531.0,True,active,263774149531.0,,,active
Sister in Charge,Shonganiso Clinic,Masvingo,Masvingo,ZW080592,,263771320829.0,,263774149646.0,True,active,263774149646.0,,,active
Sister in Charge,Zimuto Mission Clinic,Masvingo,Masvingo,ZW080593,,263787835382.0,,263774149682.0,True,active,263774149682.0,,,active
Sister in charge,Chimbudzi Rural Health Centre,Masvingo,Mwenezi,ZW080601,,,,263774150171.0,,active,263774150171.0,,,active
Sister in Charge,Chirindi Rural Health Centre,Masvingo,Mwenezi,ZW080602,,263774150172.0,,263774150172.0,True,active,263774150172.0,,,active
Sister in Charge,Chizumba Rural Health Centre,Masvingo,Mwenezi,ZW080603,,263774150176.0,,263774150176.0,True,active,263774150176.0,,,active
Sister in charge,Maranda Sub Rural Health Centre,Masvingo,Mwenezi,ZW080604,,,,263774150189.0,,active,263774150189.0,,,active
Sister in charge,Nehanda Rural Health Centre,Masvingo,Mwenezi,ZW080605,,,,263774150233.0,,active,263774150233.0,,,active
Sister in charge,Rutenga Clinic,Masvingo,Mwenezi,ZW080606,,,,263774150243.0,,active,263774150243.0,,,active
Sister in Charge,Neshuro District Hospital,Masvingo,Mwenezi,ZW08060A,neshurodistrictlab@gmail.com,,,263783285122.0,True,active,263783285122.0,,,active
Sister in Charge,Matibi Mission Hospital,Masvingo,Mwenezi,ZW08060B,matibimissionlab@gmail.com,,,263774150195.0,True,active,263774150195.0,,,active
Sister in charge,Mazetese Clinic,Masvingo,Mwenezi,ZW080625,,,,263774150200.0,,active,263774150200.0,,,active
Sister in charge,Mushava Clinic,Masvingo,Mwenezi,ZW080627,,,,263774150220.0,,active,263774150220.0,,,active
Sister in charge,Mwenezi Clinic,Masvingo,Mwenezi,ZW080628,,,,263774150226.0,,active,263774150226.0,,,active
Sister in charge,Murove Clinic,Masvingo,Mwenezi,ZW080629,,,,263774150219.0,,active,263774150219.0,,,active
Sister in charge,Mlelezi Clinic,Masvingo,Mwenezi,ZW080630,,,,263774150209.0,,active,263774150209.0,,,active
Sister in charge,Boterere Clinic,Masvingo,Mwenezi,ZW080631,,,,263774150170.0,,active,263774150170.0,,,active
Sister in charge,Marinda Clinic,Masvingo,Mwenezi,ZW080632,,,,263774150193.0,,active,263774150193.0,,,active
Sister in charge,Rutenga NRZ Clinic,Masvingo,Mwenezi,ZW080681,,,,263774150244.0,,active,263774150244.0,,,active
Sister in Charge,Mwenezana Clinic,Masvingo,Mwenezi,ZW080682,,263774150222.0,,263774150222.0,True,active,263774150222.0,,,active
Sister in charge,G & N Clinic,Masvingo,Mwenezi,ZW080683,,,,263783285123.0,,active,263783285123.0,,,active
Sister in Charge,Maranda Clinic,Masvingo,Mwenezi,ZW080691,,263774150189.0,,263774150187.0,True,active,263774150187.0,,,active
Sister in charge,Lundi Clinic,Masvingo,Mwenezi,ZW080692,,,,263774150183.0,,active,263774150183.0,,,active
Sister in Charge,Chipinda Rural Health Centre,Masvingo,Zaka,ZW080701,,263774150058.0,,263774150058.0,True,active,263774150058.0,,,active
Sister in Charge,Harava Rural Health Centre,Masvingo,Zaka,ZW080702,,263774150066.0,,263774150066.0,True,active,263774150066.0,,,active
Sister in Charge,Nemauku Rural Health Centre,Masvingo,Zaka,ZW080703,,263774150091.0,,263774150091.0,True,active,263774150091.0,,,active
Sister in Charge,Svuure Rural Health Centre,Masvingo,Zaka,ZW080704,,263774150101.0,,263774150101.0,True,active,263774150101.0,,,active
Sister in Charge,Zibwowa Rural Health Centre,Masvingo,Zaka,ZW080705,,263772330924.0,,263774150110.0,True,active,263774150110.0,,,active
Sister in Charge,Ndanga District Hospital,Masvingo,Zaka,ZW08070A,ndangadistrictlab@gmail.com,263783370715.0,,263783282928.0,True,active,263783282928.0,,,active
Sister in charge,Musiso Mission Hospital,Masvingo,Zaka,ZW08070C,,,,263774150086.0,,active,263774150086.0,,,active
Sister in charge,Bota Clinic,Masvingo,Zaka,ZW080725,,,,263774150054.0,,active,263774150054.0,,,active
Sister in Charge,Bvukururu Clinic,Masvingo,Zaka,ZW080726,,263774150055.0,,263774150055.0,True,active,263774150055.0,,,active
Sister in Charge,Chinyabako Clinic,Masvingo,Zaka,ZW080727,,263774150057.0,,263774150057.0,True,active,263774150057.0,,,active
Sister in charge,Chiredzana Clinic,Masvingo,Zaka,ZW080729,,,,263774150059.0,,active,263774150059.0,,,active
Sister in charge,Fuve Clinic,Masvingo,Zaka,ZW080730,,,,263774150064.0,,active,263774150064.0,,,active
Sister in charge,Jichidza Clinic,Masvingo,Zaka,ZW080732,,,,263774150071.0,,active,263774150071.0,,,active
Sister in charge,Mushaya Clinic,Masvingo,Zaka,ZW080733,,,,263774150083.0,,active,263774150083.0,,,active
Sister in charge,Ndanga Clinic,Masvingo,Zaka,ZW080734,,,,263774150087.0,,active,263774150087.0,,,active
Sister in Charge,Nhema Clinic,Masvingo,Zaka,ZW080735,,263774150094.0,,263774150094.0,True,active,263774150094.0,,,active
Sister in Charge,Nyakunhuwa Clinic,Masvingo,Zaka,ZW080736,,263774150096.0,,263774150096.0,True,active,263774150096.0,,,active
Sister in Charge,Siyawareva Clinic,Masvingo,Zaka,ZW080737,,263774150098.0,,263774150098.0,True,active,263774150098.0,,,active
Sister in Charge,Veza Clinic,Masvingo,Zaka,ZW080738,,263774150107.0,,263774150107.0,True,active,263774150107.0,,,active
Sister in Charge,Jerera Satellite Clinic,Masvingo,Zaka,ZW080739,,263774150068.0,,263774150068.0,True,active,263774150068.0,,,active
Sister in Charge,Mageza Clinic,Masvingo,Zaka,ZW080740,,263774150074.0,,263774150074.0,True,active,263774150074.0,,,active
Sister in charge,Mandhloro Clinic,Masvingo,Zaka,ZW080741,,,,263774150077.0,,active,263774150077.0,,,active
Sister in Charge,Jichidza Mission Clinic,Masvingo,Zaka,ZW080791,,263774150072.0,,263774150072.0,True,active,263774150072.0,,,active
Sister in charge,Emakhandeni Clinic,Bulawayo,Emakhandeni,ZW090A01,,,,263783283072.0,,active,263783283072.0,,,active
Sister in charge,Tshabalala Clinic,Bulawayo,Nkulumane,ZW090A02,,,,263783285105.0,,active,263783285105.0,,,active
Sister in charge,E.F Watson Clinic,Bulawayo,Northern Suburbs,ZW090A03,,,,263783285109.0,,active,263783285109.0,,,active
Sister in charge,Entumbane Clinic,Bulawayo,Northern Suburbs,ZW090A04,,,,263783285110.0,,active,263783285110.0,,,active
Sister in charge,Khami Road Clinic,Bulawayo,Northern Suburbs,ZW090A05,,,,263783285108.0,,active,263783285108.0,,,active
Sister in charge,Luveve Clinic,Bulawayo,Emakhandeni,ZW090A06,,,,263783283071.0,,active,263783283071.0,,,active
Sister in charge,Magwegwe Clinic,Bulawayo,Emakhandeni,ZW090A07,,,,263783283077.0,,active,263783283077.0,,,active
Sister in charge,Mzilikazi Clinic,Bulawayo,Northern Suburbs,ZW090A08,,,,263771120251.0,,active,263771120251.0,,,active
Sister in charge,Njube Clinic,Bulawayo,Emakhandeni,ZW090A09,,,,263783283079.0,,active,263783283079.0,,,active
Sister in charge,Thorngrove Hospital,Bulawayo,Northern Suburbs,ZW090A0E,,,,263783285104.0,,active,263783285104.0,,,active
Sister in charge,Nkulumane Clinic,Bulawayo,Nkulumane,ZW090A10,,,,263783285107.0,,active,263783285107.0,,,active
Sister in charge,by Pelandava,Bulawayo,Nkulumane,ZW090A11,,,,263771120252.0,,active,263771120252.0,,,active
Sister in charge,Princess Margaret Rose Clinic,Bulawayo,Northern Suburbs,ZW090A12,,,,263783283060.0,,active,263783283060.0,,,active
Sister in charge,Pumula Old Clinic,Bulawayo,Emakhandeni,ZW090A13,,,,263783283074.0,,active,263783283074.0,,,active
Sister in charge,Dr Shennan Clinic,Bulawayo,Nkulumane,ZW090A14,,,,263783283078.0,,active,263783283078.0,,,active
Sister in charge,Nketa Clinic,Bulawayo,Nkulumane,ZW090A17,,,,263783283076.0,,active,263783283076.0,,,active
Sister in charge,Northern Suburbs Clinic,Bulawayo,Northern Suburbs,ZW090A18,,,,263783285111.0,,active,263783285111.0,,,active
Sister in charge,Cowdray Park Clinic,Bulawayo,Emakhandeni,ZW090A27,,,,263783283073.0,,active,263783283073.0,,,active
Sister in charge,Maqhawe Clinic,Bulawayo,Nkulumane,ZW090A33,,,,263783283080.0,,active,263783283080.0,,,active
Sister in charge,Pumula South Clinic,Bulawayo,Emakhandeni,ZW090A35,,,,263783283075.0,,active,263783283075.0,,,active
Sister in charge,Ingutsheni Central Hospitals,Bulawayo,Bulawayo,ZW090B0B,,,,263783282869.0,,active,263783282869.0,,,active
Sister in Charge,United Bulawayo Hospitals,Bulawayo,Bulawayo,ZW090C0C,ubhlaboratory20@gmail.com,,,263783282868.0,True,active,263783282868.0,,,active
SISTER IN CHARGE OI,Mpilo Central Hospital,Bulawayo,Bulawayo,ZW090D0D,,,,,,active,263783282867.0,,,active
MPILO COE,Mpilo Central Hospital,Bulawayo,Bulawayo,ZW090D0D,,,,,,active,263783282867.0,,,active
Sister in charge,Mpilo Central Hospital,Bulawayo,Bulawayo,ZW090D0D,,,,263783282867.0,,active,263783282867.0,,,active
Sister in charge,Zumba,Midlands Province,Gokwe North,ZWdummy85,,,,263774150379.0,,active,263774150379.0,,,active
Sister in charge,ZPCS Kariba Satelite Prison Cliic,Mashonaland West,Kariba,ZWdummy83,,,,263783285071.0,,active,263783285071.0,,,active
Sister in charge,ZNA Para Regiment Hospital,Mashonaland West,Zvimba,ZWdummy82,,,,263783285069.0,,active,263783285069.0,,,active
Sister in charge,Zibagwe  Clinic,Midlands Province,Kwekwe,ZWdummy81,,,,263783282983.0,,active,263783282983.0,,,active
Sister in charge,Zhaugwe Rural Health Centre,Midlands Province,Shurugwi,ZWdummy80,,,,263774150988.0,,active,263774150988.0,,,active
Sister in charge,Whahwa Prison Dependents Clinic,Midlands Province,Gweru,ZWdummy79,,,,263783285164.0,,active,263783285164.0,,,active
Sister in charge,Victoria High School Clinic,Masvingo,Masvingo,ZWdummy78,,,,263783285129.0,,active,263783285129.0,,,active
Sister in charge,Unki Mine Clinic,Midlands Province,Shurugwi,ZWdummy77,,,,263783283004.0,,active,263783283004.0,,,active
Sister in Charge,chegutu district hospital,Mashonaland West,Chegutu,ZW04010A,,263772317074.0,,,True,active,718381337.0,,,active
ChegutuLab ChegutuLab,chegutu district hospital,Mashonaland West,Chegutu,ZW04010A,shamut@nmrl.org.zw,,,,,inactive,718381337.0,,,active
ALBERT MUSAKA,GLENLUCE,Mashonaland West,Chegutu,ZW040140,,,,,,active,,,,active
Sister in charge,FARNHAM,,,040139,,,,,,active,,,,active
Sister IN  in Charge,ST PADRE CLINIC,,,ZW040188,nortonhelpdesk@gmai.com,263778508679.0,,,True,active,,,,active
Sister in charge,Battlefields RDC,,,ZW040606,,,,,,active,,,,active
SISTER IN CHARGE,SANYATI,,,ZW03040C,,,,,,active,,,,inactive
SIC SIC,WAVERLY,,,SIC,,,,,,active,,,,active
SIC SIC SIC,WAVERLY,,,SIC,,,,,,inactive,,,,active
SISTER IN,SHACKELTON,,,ZW040477,,,,,,active,,,,active
SISTER IN CHARGE,MUZARI CLINIC,,,MUZARI,,,,,,active,,,,active
Sister in charge,Chikangwe Clinic,,,ZW040261,,,,,,active,,,,active
SISTER IN CHARGE,CHIKEYA CLINIC,,,CHIKEYA,,,,,,active,,,,active
SISTER IN CHARGE,Herbert Chitepo Clinic,,,HerbertChitepo,,,,,,active,,,,active
Sister IN CHARGE,Mt Hampden,,,MtHampdenClinic,,,,,,active,,,,active
SISTER INCHARGE,SHACKLETON  ,,,SHACKLETONCLINIC,,,,,,active,,,,active
SISTER INCHARGE,MUTAKA,,,MUTAKACLINIC,,,,,,active,,,,active
SISTER INCHARGE,LONG VALLLEY ,,,LONGVALLEYCLINIC,,,,,,active,,,,active
