FullName,Client Name,Client Province,Client District,ClientID,EmailAddress,MobilePhone,HomePhone,BusinessPhone,ConsentSMS,Status,Client Phone,Client EmailAddress,Client CCEmails,Client Status
Sister in charge,Evlington Mine Clinic,Mashonaland West,Chegutu,ZW040176,,,,263783285180.0,,active,+263783285180,,,active
Sister in charge,Lismore Clinic,Mashonaland West,Chegutu,ZW040177,,,,263774161144.0,,active,+263774161144,,,active
Sister in charge,Homedale Clinic,Mashonaland West,Chegutu,ZW040178,,,,263774161136.0,,active,+263774161136,,,active
Sister in charge,Mafuti Clinic,Mashonaland West,Chegutu,ZW040179,,,,263774161169.0,,active,+263774161169,,,active
Sister in charge,Brunswick Clinic,Mashonaland West,Chegutu,ZW040180,,,,263774161075.0,,active,+263774161075,,,active
Sister in charge,Batsiranai Nursing Home,Mashonaland West,Chegutu,ZW040185,,,,263783285176.0,,active,+263783285176,,,active
Sister in charge,Beersheba Mission Clinic,Mashonaland West,Chegutu,ZW040186,,,,263774161267.0,,active,+263774161267,,,active
Sister in charge,mwPresbyterian Clinic,Mashonaland West,Chegutu,ZW040187,,,,263774161272.0,,active,+263774161272,,,active
Sister in charge,Chirundu Rural Health Centre,Mashonaland West,Hurungwe,ZW040201,,,,263774161495.0,,active,+263774161495,,,active
Sister in charge,Chivende Rural Health Centre,Mashonaland West,Hurungwe,ZW040202,,,,263774161287.0,,active,+263774161287,,,active
Sister in charge,Deve Clinic,Mashonaland West,Hurungwe,ZW040203,,,,263774161443.0,,active,+263774161443,,,active
Sister in charge,Masanga Rural Health Centre,Mashonaland West,Hurungwe,ZW040205,,,,263774161288.0,,active,+263774161288,,,active
Sister in charge,Zvipani Rural Health Centre,Mashonaland West,Hurungwe,ZW040206,,,,263774161291.0,,active,+263774161291,,,active
Sister in charge,Zebra Downs Clinic,Mashonaland West,Hurungwe,ZW040207,,,,263774161448.0,,active,+263774161448,,,active
Sister in charge,Chibara Clinic,Mashonaland West,Hurungwe,ZW040208,,,,263774161476.0,,active,+263774161476,,,active
Sister in charge,Karoi Prison Clinic,Mashonaland West,Hurungwe,ZW040209,,,,263774161489.0,,active,+263774161489,,,active
Sister in charge,CHIKONOHONO,Mashonaland West,Hurungwe,ZW04020A,,,,263783285181.0,,active,+263783285181,,,active
Sister in charge,Hurungwe Rural Hospital,Mashonaland West,Hurungwe,ZW04020B,,,,263774161294.0,,active,+263774161294,,,active
Sister in charge,Mwani Rural Hospital,Mashonaland West,Hurungwe,ZW04020C,,,,263774161305.0,,active,+263774161305,,,active
Sister in charge,Chidamoyo Mission Hospital,Mashonaland West,Hurungwe,ZW04020D,,,,263774161309.0,,active,+263774161309,,,active
Sister in charge,Chinhere Clinic,Mashonaland West,Hurungwe,ZW040225,,,,263774161310.0,,active,+263774161310,,,active
Sister in charge,Chundu Clinic,Mashonaland West,Hurungwe,ZW040226,,,,263774161314.0,,active,+263774161314,,,active
Sister in charge,Kazangarare Clinic,Mashonaland West,Hurungwe,ZW040227,,,,263774161319.0,,active,+263774161319,,,active
Sister in charge,Nyamakate Clinic,Mashonaland West,Hurungwe,ZW040228,,,,263774161333.0,,active,+263774161333,,,active
Sister in charge,Nyamhunga_Sengwe Clinic,Mashonaland West,Hurungwe,ZW040229,,,,263774161354.0,,active,+263774161354,,,active
CLINICIAN IN CHARGE,Helwin Clinic,Mashonaland West,Hurungwe,ZW040245,kanenungon@gmail.com,,,263774161355.0,,active,+263774161355,,,active
Sister in charge,Hesketh Clinic,Mashonaland West,Hurungwe,ZW040246,,,,263774161362.0,,active,+263774161362,,,active
Sister in charge,Mashongwe Clinic,Mashonaland West,Hurungwe,ZW040247,,,,263774161371.0,,active,+263774161371,,,active
Sister in charge,Nyangoma Clinic,Mashonaland West,Hurungwe,ZW040248,,,,263774161372.0,,active,+263774161372,,,active
Sister in charge,Tengwe Clinic,Mashonaland West,Hurungwe,ZW040249,,,,263774161381.0,,active,+263774161381,,,active
Sister in charge,Lynx Clinic,Mashonaland West,Hurungwe,ZW040275,,,,263774161404.0,,active,+263774161404,,,active
Sister in charge,Kapfunde Clinic,Mashonaland West,Hurungwe,ZW040291,,,,263774161409.0,,active,+263774161409,,,active
Sister in charge,Kasimure Clinic,Mashonaland West,Hurungwe,ZW040294,,,,263774161414.0,,active,+263774161414,,,active
Sister in charge,Karuru RDC Clinic,Mashonaland West,Hurungwe,ZW040295,,,,263774161415.0,,active,+263774161415,,,active
sister in charge,Dete Clinic,Mashonaland West,Hurungwe,ZW040296,,,,,,active,+263774161417,,,active
Sister in charge,Lanlory Clinic,Mashonaland West,Hurungwe,ZW040297,,,,263774161424.0,,active,+263774161424,,,active
Sister in charge,Hurungwe ZRP Camp Clinic,Mashonaland West,Hurungwe,ZW040298,,,,263783285173.0,,active,+263783285173,,,active
Sister in charge,Doro Clinic,Mashonaland West,Hurungwe,ZW040299,,,,263774161428.0,,active,+263774161428,,,active
Sister in charge,Dondoshava Rural Health Centre,Mashonaland West,Mhondoro,ZW040302,,,,263777146486.0,,active,+263777146486,,,active
Sister in charge,Donain Clinic,Mashonaland West,Mhondoro,ZW040303,,,,263783282871.0,,active,+263783282871,,,active
Sister in charge Chindore,Beitbridge District Hospital,Matabeleland South,Beitbridge,ZW06010A,chindoreadam@gmail.com,,,263771120249.0,,inactive,+263771120249,,"chindoreadam@gmail.com, gnsvhurande@gmail.com",active
CLINICIAN   IN CHARGE,Beitbridge District Hospital,Matabeleland South,Beitbridge,ZW06010A,beitbridgelaboratory@gmail.com,776202759.0,,,True,active,+263771120249,,"chindoreadam@gmail.com, gnsvhurande@gmail.com",active
CRISTOPHER M MANDIBATSIRA,Beitbridge District Hospital,Matabeleland South,Beitbridge,ZW06010A,beitbridgelaboratory@gmail.com,772546578.0,772546578.0,,True,inactive,+263771120249,,"chindoreadam@gmail.com, gnsvhurande@gmail.com",active
E NYERE,Beitbridge District Hospital,Matabeleland South,Beitbridge,ZW06010A,,776202759.0,,,True,inactive,+263771120249,,"chindoreadam@gmail.com, gnsvhurande@gmail.com",active
Sister in charge,Chaswingo Clinic,Matabeleland South,Beitbridge,ZW060125,,,,263774151433.0,,active,+263774151433,,,active
Sister in charge,Dulibadzimu Clinic,Matabeleland South,Beitbridge,ZW060126,,,,263783285149.0,,active,+263783285149,,,active
Sister in charge,Masera Clinic,Matabeleland South,Beitbridge,ZW060127,,,,263774151513.0,,active,+263774151513,,,active
Sister in charge,Swereki Clinic,Matabeleland South,Beitbridge,ZW060128,,,,263774151553.0,,active,+263774151553,,,active
Sister in charge,Shashe Clinic,Matabeleland South,Beitbridge,ZW060129,,,,263774151531.0,,active,+263774151531,,,active
Sister in charge,Zezani Clinic,Matabeleland South,Beitbridge,ZW060131,,,,263774151609.0,,active,+263774151609,,,active
Sister in charge,Makakabule Clinic,Matabeleland South,Beitbridge,ZW060176,,,,263774151505.0,,active,+263774151505,,,active
Sister in charge,Chamnangana Clinic,Matabeleland South,Beitbridge,ZW060177,,,,263774151593.0,,active,+263774151593,,,active
Sister in charge,BeitBridge NRZ Clinic,Matabeleland South,Beitbridge,ZW060181,,,,263783285147.0,,active,+263783285147,,,active
Sister in charge,Village 13 Rural Health Centre,Matabeleland South,Bulilima,ZW060201,,,,263774151711.0,,active,+263774151711,,,active
Sister in charge,Huwana Rural Health Centre,Matabeleland South,Bulilima,ZW060202,,,,263774151632.0,,active,+263774151632,,,active
Sister in charge,Makhulela Rural Health Centre,Matabeleland South,Bulilima,ZW060204,,,,263774151654.0,,active,+263774151654,,,active
Sister in charge,Matjinge Rural Health Centre,Matabeleland South,Bulilima,ZW060206,,,,263774151676.0,,active,+263774151676,,,active
Sister in charge,Nswazwi Rural Health Centre,Matabeleland South,Bulilima,ZW060208,,,,263774151706.0,,active,+263774151706,,,active
Sister in charge,Lady Barring Rural Hospital,Matabeleland South,Bulilima,ZW06020B,,,,263774151642.0,,active,+263774151642,,,active
Sister in charge,Lady Stanley Rural Hospital,Matabeleland South,Bulilima,ZW06020C,,,,263774151643.0,,active,+263774151643,,,active
Sister in charge,Hingwe Rural Health Centre,Matabeleland South,Bulilima,ZW060220,,,,263774151612.0,,active,+263774151612,,,active
Sister in charge,Dombodema Clinic,Matabeleland South,Bulilima,ZW060225,,,,263774151610.0,,active,+263774151610,,,active
Sister in charge,Madlambudzi Clinic,Matabeleland South,Bulilima,ZW060228,,,,263774151644.0,,active,+263774151644,,,active
Sister in charge,Ndiweni Clinic,Matabeleland South,Bulilima,ZW060230,,,,263774151689.0,,active,+263774151689,,,active
Sister in charge,Sikhathini Clinic,Matabeleland South,Bulilima,ZW060231,,,,263774151708.0,,active,+263774151708,,,active
Sister in charge,Bezu Clinic,Matabeleland South,Bulilima,ZW060234,,,,263783283059.0,,active,+263783283059,,,active
Sister in charge,Masendu Rural Health Centre,Matabeleland South,Bulilima,ZW060235,,,,263774151671.0,,active,+263774151671,,,active
Sister in charge,Solusi Clinic,Matabeleland South,Bulilima,ZW060291,,,,263774151710.0,,active,+263774151710,,,active
Sister in charge,Gungwe Clinic,Matabeleland South,Gwanda,ZW060301,,,,263774151789.0,,active,+263774151789,,,active
Sister in charge,Makwe Clinic,Matabeleland South,Gwanda,ZW060302,,,,263774151733.0,,active,+263774151733,,,active
Sister in charge,Nhwali Clinic,Matabeleland South,Gwanda,ZW060303,,,,263783283069.0,,active,+263783283069,,,active
Sister in charge,Gwanda ZPS Clinic,Matabeleland South,Gwanda,ZW060304,,,,263783283061.0,,active,+263783283061,,,active
Sister in charge,Simbumbumbu Clinic,Matabeleland South,Gwanda,ZW060305,,,,263774151721.0,,active,+263774151721,,,active
Sister in charge,Stanmore Clinic,Matabeleland South,Gwanda,ZW060306,,,,263774151715.0,,active,+263774151715,,,active
Sister in charge,Gwanda ZRP Camp Clinic,Matabeleland South,Gwanda,ZW060307,,,,263783283053.0,,active,+263783283053,,,active
Sister in charge Chindore,Gwanda Provincial Hospital,Matabeleland South,Gwanda,ZW06030A,chindoreadam@gmail.com,,,263771120250.0,,inactive,+263771120250,,gwandalaborat@gmail.com,active
CLINICIAN  IN CHARGE,Gwanda Provincial Hospital,Matabeleland South,Gwanda,ZW06030A,chindoreadam@gmail.com,263771120250.0,263771120250.0,,True,active,+263771120250,,gwandalaborat@gmail.com,active
Sister in charge,Manama Hospital,Matabeleland South,Gwanda,ZW06030B,,,,263783283068.0,,active,+263783283068,,,active
CLINICIAN IN CHARGE,Mtshabezi Mission Hospital,Matabeleland South,Gwanda,ZW06030C,chindoreadam@gmail.com,,,263774151716.0,,active,+263774151716,,,active
Sister in charge,Buvuma Clinic,Matabeleland South,Gwanda,ZW060325,,,,263774151790.0,,active,+263774151790,,,active
Sister in charge,Kafusi Clinic,Matabeleland South,Gwanda,ZW060326,,,,263783283067.0,,active,+263783283067,,,active
Sister in charge,Mashaba Clinic,Matabeleland South,Gwanda,ZW060327,,,,263783283063.0,,active,+263783283063,,,active
Sister in charge,Mzimuni Clinic,Matabeleland South,Gwanda,ZW060328,,,,263774151713.0,,active,+263774151713,,,active
Sister in charge,Ntalale Clinic,Matabeleland South,Gwanda,ZW060329,,,,263774151776.0,,active,+263774151776,,,active
Sister in charge,Sengezane Clinic,Matabeleland South,Gwanda,ZW060330,,,,263774151772.0,,active,+263774151772,,,active
Sister in charge,Garanyemba Clinic,Matabeleland South,Gwanda,ZW060331,,,,263774151768.0,,active,+263774151768,,,active
Sister in charge,Sitezi Clinic,Matabeleland South,Gwanda,ZW060332,,,,263774151732.0,,active,+263774151732,,,active
Sister in charge,Lushongwe Clinic,Matabeleland South,Gwanda,ZW060333,,,,263774151738.0,,active,+263774151738,,,active
Sister in charge,Mapate Clinic,Matabeleland South,Gwanda,ZW060334,,,,263783283064.0,,active,+263783283064,,,active
Sister in charge,Phakama Polyclinic,Matabeleland South,Gwanda,ZW060362,,,,263783283070.0,,active,+263783283070,,,active
Sister in charge,Selonga Clinic,Matabeleland South,Gwanda,ZW060363,,,,263774151811.0,,active,+263774151811,,,active
Sister in charge,Colleen Bawn Clinic,Matabeleland South,Gwanda,ZW060377,,,,263783283062.0,,active,+263783283062,,,active
Sister in charge,Jessie Clinic,Matabeleland South,Gwanda,ZW060379,,,,263774151744.0,,active,+263774151744,,,active
Sister in charge,Vubachikwe Mine Clinic,Matabeleland South,Gwanda,ZW060380,,,,263783283065.0,,active,+263783283065,,,active
Sister in charge,Zimcan Clinic,Matabeleland South,Gwanda,ZW060382,,,,263774151746.0,,active,+263774151746,,,active
Sister in charge,Gwatemba Rural Health Centre,Matabeleland South,Insiza,ZW060402,,,,263774151840.0,,active,+263774151840,,,active
Sister in charge,Insiza Rural Health Centre,Matabeleland South,Insiza,ZW060403,,,,263774151844.0,,active,+263774151844,,,active
Sister in charge,Mabuze Rural Health Centre,Matabeleland South,Insiza,ZW060404,,,,263774151876.0,,active,+263774151876,,,active
Sister in charge,Nkankezi Rural Health Centre,Matabeleland South,Insiza,ZW060405,,,,263774151842.0,,active,+263774151842,,,active
Sister in charge,Sanale Rural Health Centre,Matabeleland South,Insiza,ZW060407,,,,263774151864.0,,active,+263774151864,,,active
Sister in charge,Filabusi District Hospital,Matabeleland South,Insiza,ZW06040A,,,,263783285144.0,,inactive,+263783285144,,,active
CLINICIAN  IN CHARGE,Filabusi District Hospital,Matabeleland South,Insiza,ZW06040A,filabusilabs@gmail.com,,,,,active,+263783285144,,,active
Sister in charge,Zumba,Midlands Province,Gokwe North,ZWdummy85,,,,263774150379.0,,active,+263774150379,,,active
Sister in charge,ZPCS Kariba Satelite Prison Cliic,Mashonaland West,Kariba,ZWdummy83,,,,263783285071.0,,active,+263783285071,,,active
Sister in charge,ZNA Para Regiment Hospital,Mashonaland West,Zvimba,ZWdummy82,,,,263783285069.0,,active,+263783285069,,,active
Sister in charge,Zibagwe  Clinic,Midlands Province,Kwekwe,ZWdummy81,,,,263783282983.0,,active,+263783282983,,,active
Sister in charge,Zhaugwe Rural Health Centre,Midlands Province,Shurugwi,ZWdummy80,,,,263774150988.0,,active,+263774150988,,,active
CLINICIAN IN CHARGE,Whahwa Prison Dependents Clinic,,,ZWdummy79,drmandovha@gmail.com,,,263783285164.0,,active,+263783285164,,epmakombe@gmail.com,active
Sister in charge,Victoria High School Clinic,Masvingo,Masvingo,ZWdummy78,,,,263783285129.0,,active,+263783285129,,,active
Sister in charge,Unki Mine Clinic,Midlands Province,Shurugwi,ZWdummy77,,,,263783283004.0,,active,+263783283004,,,active
Sister In Charge,chegutu district hospital,Mashonaland West,Chegutu,ZW04010A,shamut@nmrl.org.zw,,,,,active,0718381337,,,active
ChegutuLab ChegutuLab,chegutu district hospital,Mashonaland West,Chegutu,ZW04010A,shamut@nmrl.org.zw,,,,,inactive,0718381337,,,active
ALBERT MUSAKA,GLENLUCE,Mashonaland West,Chegutu,ZW040140,,,,,,active,,,,active
Sister in charge,FARNHAM,,,040139,,,,,,active,,,,active
SISTER IN  CHARGE,ST PADRE CLINIC,,,ZW040188,,,,,,active,,,,active
Sister in charge,Battlefields RDC,,,ZW040606,,,,,,active,,,,active
SIC SIC,WAVERLY,,,SIC,,,,,,active,,,,active
SIC SIC SIC,WAVERLY,,,SIC,,,,,,inactive,,,,active
SISTER IN,SHACKELTON,,,ZW040477,,,,,,active,,,,active
SISTER IN CHARGE,MUZARI CLINIC,,,MUZARI,,,,,,active,,,,active
Sister in charge,Chikangwe Clinic,,,ZW040261,,,,,,active,,,,active
SISTER IN CHARGE,CHIKEYA CLINIC,,,CHIKEYA,,,,,,active,,,,active
SISTER IN CHARGE,Herbert Chitepo Clinic,,,HerbertChitepo,,,,,,active,,,,active
Sister IN CHARGE,Mt Hampden,,,MtHampdenClinic,,,,,,active,,,,active
SISTER INCHARGE,SHACKLETON  ,,,SHACKLETONCLINIC,,,,,,active,,,,active
SISTER INCHARGE,MUTAKA,,,MUTAKACLINIC,,,,,,active,,,,active
SISTER INCHARGE,LONG VALLLEY ,,,LONGVALLEYCLINIC,,,,,,active,,,,active
sister in charge,Karoi District Hospital,,,ZW0402OA,,,,,,active,,,,active
CLINICIAN IN CHARGE,Matebeleland North province,,,MATNORTH,drmunepadi@gmail.com,,,,,active,0771629143,,drmunepadi@gmail.com,active
FUNGAI GIVEN CHIHAKA,Airforce Gweru,Midlands,Gweru,0001,fgchihaka@gmail.com,,,263777524566.0,,active,,,anym2377@gmail.com,active
CLINICIAN IN CHARGE,MASVINGO-RUJEKO,Masvingo,Masvingo,0002,masvingolaboratory@gmail.com,,,,,active,,,,active
clinican  in charge /lab-scientist in charge,Masvingo Polytechnic Clinic,Masvingo,Masvingo,ZW080511,masvingolaboratory@gmail.com,,,263783285126.0,,active,+263783285126,,,active
Sister in charge,Summerton Rural Health Centre,Masvingo,Masvingo,ZW080512,,,,263774149654.0,,active,+263774149654,,,active
Sister in charge,Wendedzo Clinic,Masvingo,Masvingo,ZW080513,,,,263774149666.0,,active,+263774149666,,,active
Sister in charge,Great Zimbabwe University Clinic,Masvingo,Masvingo,ZW080514,,,,263783285130.0,,active,+263783285130,,,active
Sister in charge,Charumbira Clinic,Masvingo,Masvingo,ZW080525,,,,263774149534.0,,active,+263774149534,,,active
Sister in charge,Chatikobo Clinic,Masvingo,Masvingo,ZW080526,,,,263774149551.0,,active,+263774149551,,,active
Sister in charge,Gundura Clinic,Masvingo,Masvingo,ZW080527,,,,263774149564.0,,active,+263774149564,,,active
Sister in charge,Gundura Clinic,Masvingo,Masvingo,ZW080527,,,,263774150940.0,,active,+263774149564,,,active
Sister in charge,Mapanzure Clinic,Masvingo,Masvingo,ZW080528,,,,263774151045.0,,active,+263774149577,,,active
Sister in charge,Mapanzure Clinic,Masvingo,Masvingo,ZW080528,,,,263774149577.0,,active,+263774149577,,,active
Sister in charge,Bere Clinic,Masvingo,Masvingo,ZW080530,,,,263774149530.0,,active,+263774149530,,,active
Sister in charge,Murinye Clinic,Masvingo,Masvingo,ZW080531,,,,263774149607.0,,active,+263774149607,,,active
Sister in charge,Rukovo Clinic,Masvingo,Masvingo,ZW080532,,,,263774149645.0,,active,+263774149645,,,active
Sister in charge,Shumba Clinic,Masvingo,Masvingo,ZW080533,,,,263774159626.0,,active,+263774149649,,,active
Sister in charge,Shumba Clinic,Masvingo,Masvingo,ZW080533,,,,263774149649.0,,active,+263774149649,,,active
Sister in charge,Zimuto BC Clinic,Masvingo,Masvingo,ZW080534,,,,263774149677.0,,active,+263774149677,,,active
Sister in charge,Mucheke Clinic,Masvingo,Masv,ZW080535,,,,263783285128.0,,active,+263783285128,,,active
Sister in charge,Zano Clinic,Masvingo,Masvingo,ZW080536,,,,263774149673.0,,active,+263774149673,,,active
Sister in charge,Guwa Rural Health Centre,Masvingo,Masvingo,ZW080540,,,,263774149572.0,,active,+263774149572,,,active
Sister in charge,Gurajena Rural Health Centre,Masvingo,Masvingo,ZW080541,,,,263774149569.0,,active,+263774149569,,,active
Sister in charge,Zvamahande CLINIC,Masvingo,Masvingo,ZW080543,,,,263774149684.0,,active,+263774149684,,,active
clinician in charge /lab-scientist in charge,Ngomahuru Rural Health Centre,Masvingo,Masvingo,ZW080544,masvingolaboratory@gmail.com,,,263774149624.0,,active,+263774149624,,,active
Sister in charge,Renco Mine Clinic,Masvingo,Masvingo,ZW080576,,,,263774149644.0,,active,+263774149644,,,active
Sister in charge,Runyararo Clinic,Masvingo,Masv,ZW080583,,,,263783285127.0,,active,+263783285127,,,active
Sister in charge,Bondolfi Clinic,Masvingo,Masvingo,ZW080591,,,,263774149531.0,,active,+263774149531,,,active
Sister in charge,Shonganiso Clinic,Masvingo,Masvingo,ZW080592,,,,263774149646.0,,active,+263774149646,,,active
Sister in charge,Zimuto Mission Clinic,Masvingo,Masvingo,ZW080593,,,,263774149682.0,,active,+263774149682,,,active
Sister in charge,Chimbudzi Rural Health Centre,Masvingo,Mwenezi,ZW080601,,,,263774150171.0,,active,+263774150171,,,active
Sister in charge,Chirindi Rural Health Centre,Masvingo,Mwenezi,ZW080602,,,,263774150172.0,,active,+263774150172,,,active
Sister in charge,Chizumba Rural Health Centre,Masvingo,Mwenezi,ZW080603,,,,263774150176.0,,active,+263774150176,,,active
Sister in charge,Maranda Sub Rural Health Centre,Masvingo,Mwenezi,ZW080604,,,,263774150189.0,,active,+263774150189,,,active
Sister in charge,Nehanda Rural Health Centre,Masvingo,Mwenezi,ZW080605,,,,263774150233.0,,active,+263774150233,,,active
Sister in charge,Rutenga Clinic,Masvingo,Mwenezi,ZW080606,,,,263774150243.0,,active,+263774150243,,,active
Sister in charge sister in charge,Neshuro District Hospital,Masvingo,Mwenezi,ZW08060A,masvingolaboratory@gmail.com,,,263783285122.0,,active,+263783285122,,,active
Sister in charge,Matibi Mission Hospital,Masvingo,Mwenezi,ZW08060B,,,,263774150195.0,,active,+263774150195,,,active
Sister in charge,Mazetese Clinic,Masvingo,Mwenezi,ZW080625,,,,263774150200.0,,active,+263774150200,,,active
Sister in charge,Mushava Clinic,Masvingo,Mwenezi,ZW080627,,,,263774150220.0,,active,+263774150220,,,active
Sister in charge,Mwenezi Clinic,Masvingo,Mwenezi,ZW080628,,,,263774150226.0,,active,+263774150226,,,active
Sister in charge,Murove Clinic,Masvingo,Mwenezi,ZW080629,,,,263774150219.0,,active,+263774150219,,,active
Sister in charge,Mlelezi Clinic,Masvingo,Mwenezi,ZW080630,,,,263774150209.0,,active,+263774150209,,,active
Sister in charge,Boterere Clinic,Masvingo,Mwenezi,ZW080631,,,,263774150170.0,,active,+263774150170,,,active
Sister in charge,Marinda Clinic,Masvingo,Mwenezi,ZW080632,,,,263774150193.0,,active,+263774150193,,,active
Sister in charge,Rutenga NRZ Clinic,Masvingo,Mwenezi,ZW080681,,,,263774150244.0,,active,+263774150244,,,active
Sister in charge,Mwenezana Clinic,Masvingo,Mwenezi,ZW080682,,,,263774150222.0,,active,+263774150222,,,active
Sister in charge,G & N Clinic,Masvingo,Mwenezi,ZW080683,,,,263783285123.0,,active,+263783285123,,,active
Sister in charge,Maranda Clinic,Masvingo,Mwenezi,ZW080691,,,,263774150187.0,,active,+263774150187,,,active
Sister in charge,Lundi Clinic,Masvingo,Mwenezi,ZW080692,,,,263774150183.0,,active,+263774150183,,,active
Sister in charge,Chipinda Rural Health Centre,Masvingo,Zaka,ZW080701,,,,263774150058.0,,active,+263774150058,,,active
Sister in charge,Harava Rural Health Centre,Masvingo,Zaka,ZW080702,,,,263774150066.0,,active,+263774150066,,,active
Sister in charge,Nemauku Rural Health Centre,Masvingo,Zaka,ZW080703,,,,263774150091.0,,active,+263774150091,,,active
Sister in charge,Svuure Rural Health Centre,Masvingo,Zaka,ZW080704,,,,263774150101.0,,active,+263774150101,,,active
Sister in charge,Zibwowa Rural Health Centre,Masvingo,Zaka,ZW080705,,,,263774150110.0,,active,+263774150110,,,active
Sister in charge /lab personnel  in charge,Ndanga District Hospital,Masvingo,Zaka,ZW08070A,masvingolaboratory@gmail.com,,,263783282928.0,,active,+263783282928,,,active
Sister in charge,Musiso Mission Hospital,Masvingo,Zaka,ZW08070C,,,,263774150086.0,,active,+263774150086,,,active
Sister in charge,Bota Clinic,Masvingo,Zaka,ZW080725,,,,263774150054.0,,active,+263774150054,,,active
Sister in charge,Bvukururu Clinic,Masvingo,Zaka,ZW080726,,,,263774150055.0,,active,+263774150055,,,active
Sister in charge,Chinyabako Clinic,Masvingo,Zaka,ZW080727,,,,263774150057.0,,active,+263774150057,,,active
Sister in charge,Chiredzana Clinic,Masvingo,Zaka,ZW080729,,,,263774150059.0,,active,+263774150059,,,active
Sister in charge,Fuve Clinic,Masvingo,Zaka,ZW080730,,,,263774150064.0,,active,+263774150064,,,active
Sister in charge,Jichidza Clinic,Masvingo,Zaka,ZW080732,,,,263774150071.0,,active,+263774150071,,,active
Sister in charge,Mushaya Clinic,Masvingo,Zaka,ZW080733,,,,263774150083.0,,active,+263774150083,,,active
Clinician /lab personnel  in charge,Ndanga Clinic,Masvingo,Zaka,ZW080734,masvingolaboratory@gmail.com,,,263774150087.0,,active,+263774150087,,,active
Sister in charge,Nhema Clinic,Masvingo,Zaka,ZW080735,,,,263774150094.0,,active,+263774150094,,,active
Sister in charge,Nyakunhuwa Clinic,Masvingo,Zaka,ZW080736,,,,263774150096.0,,active,+263774150096,,,active
Sister in charge,Siyawareva Clinic,Masvingo,Zaka,ZW080737,,,,263774150098.0,,active,+263774150098,,,active
Sister in charge,Veza Clinic,Masvingo,Zaka,ZW080738,,,,263774150107.0,,active,+263774150107,,,active
Sister in charge,Jerera Satellite Clinic,Masvingo,Zaka,ZW080739,,,,263774150068.0,,active,+263774150068,,,active
Sister in charge,Mageza Clinic,Masvingo,Zaka,ZW080740,,,,263774150074.0,,active,+263774150074,,,active
Sister in charge,Mandhloro Clinic,Masvingo,Zaka,ZW080741,,,,263774150077.0,,active,+263774150077,,,active
Sister in charge,Jichidza Mission Clinic,Masvingo,Zaka,ZW080791,,,,263774150072.0,,active,+263774150072,,,active
CLINICIAN IN CHARGE,Emakhandeni Clinic,Bulawayo,,ZW090A01,hsdept@citybyo.co.zw,,,,,active,+263783283072,,esibanda@citybyo.co.zw,active
Sister in charge,Emakhandeni Clinic,Bulawayo,,ZW090A01,,,,263783283072.0,,inactive,+263783283072,,esibanda@citybyo.co.zw,active
CLINICIAN IN CHARGE,Tshabalala Clinic,Bulawayo,,ZW090A02,hsdept@citybyo.co.zw,,,,,active,+263783285105,,esibanda@citybyo.co.zw,active
Sister in charge,Tshabalala Clinic,Bulawayo,,ZW090A02,,,,263783285105.0,,inactive,+263783285105,,esibanda@citybyo.co.zw,active
CLINICIAN IN CHARGE,E.F Watson Clinic,Bulawayo,,ZW090A03,hsdept@citybyo.co.zw,,,263783285109.0,,active,+263783285109,,esibanda@citybyo.co.zw,active
Sister in charge,Entumbane Clinic,Bulawayo,Northern Suburbs,ZW090A04,,,,263783285110.0,,active,+263783285110,,,active
CLINICIAN IN CHARGE,Khami Road Clinic,Bulawayo,,ZW090A05,hsdept@citybyo.co.zw,,,263783285108.0,,active,+263783285108,,esibanda@citybyo.co.zw,active
Sister in charge,Luveve Clinic,Bulawayo,Emakhandeni,ZW090A06,,,,263783283071.0,,active,+263783283071,,,active
CLINICIAN IN CHARGE,Magwegwe Clinic,Bulawayo,,ZW090A07,hsdept@citybyo.co.zw,,,263783283077.0,,active,+263783283077,,esibanda@citybyo.co.zw,active
Sister in charge,Mzilikazi Clinic,Bulawayo,Northern Suburbs,ZW090A08,,,,263771120251.0,,active,+263771120251,,,active
CLINICIAN IN CHARGE,Njube Clinic,Bulawayo,,ZW090A09,hsdept@citybyo.co.zw,,,263783283079.0,,active,+263783283079,,esibanda@citybyo.co.zw,active
CLINICIAN IN CHARGE,Chinhoyi University Clinic,Mashonaland West,Makonde,ZW040503,kanenungon@gmail.com,,,263783282987.0,,active,+263783282987,,,active
Sister in charge,Kamhonde Rural Health Centre,Mashonaland West,Makonde,ZW040505,,,,263777146469.0,,active,+263777146469,,,active
Sister in charge,Kenzamba Rural Health Centre,Mashonaland West,Makonde,ZW040506,,,,263777146466.0,,active,+263777146466,,,active
Sister in charge,Murereka Rural Health Centre,Mashonaland West,Makonde,ZW040507,,,,263777147455.0,,active,+263777147455,,,active
Sister in charge,Zumbara Rural Health Centre,Mashonaland West,Makonde,ZW040508,,,,263777147437.0,,active,+263777147437,,,active
Sister in charge,Godzi RDC Clinic,Mashonaland West,Makonde,ZW040509,,,,263777147418.0,,active,+263777147418,,,active
Sister in charge,Chinhoyi Provincial Hospital,Mashonaland West,Makonde,ZW04050A,,,,263783282988.0,,active,+263783282988,,,active
Sister in charge,St Rupert's Mission Hospital,Mashonaland West,Makonde,ZW04050B,,,,263777147434.0,,active,+263777147434,,,active
