FullName,Client Name,Client Province,Client District,ClientID,EmailAddress,MobilePhone,HomePhone,BusinessPhone,ConsentSMS,Status,Client Phone,Client EmailAddress,Client CCEmails,Client Status
Sister in Charge,MOY CLINIC,Mashonaland West,Hurungwe,ZW040235,,263715874944.0,,,True,active,,,,active
Sister In Charge Hwedza,Chirume RHC Hwedza,Mashonaland East,Hwedza,zw030451,,,,,,active,,,,active
Sister incharge,Highview Martenity Clinic,,,NMRL20,,,,,,inactive,,,,active
Sister incharge,Highview Martenity Clinic,,,NMRL20,,,,,,active,,,,active
SIC Doctor,ZPCS HQ,Harare,Harare,ZW000002020,,,,,,active,,,shepherdnyambi@gmail.com,active
Sister in Charge,Mupfure  Clinic,Mashonaland West,Chegutu,ZW0401400,,263773459882.0,,,True,active,,,,active
CLINICIAN Clinician,Corporate24,Bulawayo,Bulawayo,NTBRL01,corpo24byolab@gmail.com,,,+263292882316-8,,active,,,corpo24byolab@gmail.com,active
Sister In charge,Mtetengwe,Matabeleland South,Beitbridge,Mtetengwe,,,,,,active,,,,active
sister in charge C/o Makumbe hospital Goromonzi,Xanadu Clinic,Mashonaland East,Goromonzi,Nmrl010000,,,,,,active,,,,active
Shepherd Nyambi,Whahwa Prison Dependents Clinic,Midlands Province,Gweru,ZWdummy79,shepherdnyambi@gmail.com,,,+263783285164,,active,+263783285164,,,active
Sister in charge C/O Rusape District Hospital,Weya Rural Hospital,Manicaland,Makoni,ZW01040B,,,,+263774148088,,active,+263774148088,,,active
Sister in Charge,Wendedzo Clinic,Masvingo,Masvingo,ZW080513,,263772630889.0,,+263774149666,True,active,+263774149666,,masvingodhe@gmail.com,active
Sister in charge C/O Zvishavane Dist Hosp,Welezi Clinic,Midlands Province,Zvishavane,ZW070730,,,,+263774151084,,active,+263774151084,,,active
Sister in charge c/o mberengwa district hospital,Wanezi Rural Health Centre,Midlands Province,Mberengwa,ZW070507,,,,+263774150926,,active,+263774150926,,,active
Sister in Charge,Vutete,Masvingo,Chivi,ZW080333,dhechivi@gmail.com,,,+263774150164,,active,+263774150164,,,active
Sister in charge,Vungu Clinic,Midlands Province,Gweru,ZW070346,,,,+263774150525,,active,+263774150525,,,active
Sister in charge Gokwe North,Vumba Clinic - gokwe north,Midlands,Gokwe north,ZW070220,,,,+263774150354,,active,+263774150354,,,active
Sister in charge Gokwe North,Vumba Clinic - gokwe north,Midlands,Gokwe north,ZW070220,,,,+263774148350,,active,+263774150354,,,active
Sister in charge C/O Zvishavane Dist Hosp,Vukuzenzele Rural Health Centre,Midlands Province,Zvishavane,ZW070705,,,,+263774151080,,active,+263774151080,,,active
Sister in charge C/O Zvishavane Dist Hosp,Vugwi Rural Health Centre,Midlands Province,Zvishavane,ZW070704,,,,+263774151074,,active,+263774151074,,,active
Sister in charge C/O Gwanda Provincial,Vubachikwe Mine Clinic,Matabeleland South,Gwanda,ZW060380,,,,+263783283065,,active,+263783283065,,,active
Sister in charge bulilimadistrictresults@gmail.com,Village 13 Rural Health Centre,Matabeleland South,Bulilima,ZW060201,,,,+263774151711,,active,+263774151711,,,active
Sister in charge c/oMasvingolaboratory,Victoria High School Clinic,Masvingo,Masvingo,ZWdummy78,Masvingolaboratory@gmail.com,,,+263783285129,,active,+263783285129,,masvingodhe@gmail.com,active
Sister in Charge,Veza Clinic,Masvingo,Zaka,ZW080738,,263774150107.0,,+263774150107,True,active,+263774150107,,,active
Sister in charge C/O Rusape District Hospital,Vengere Clinic,Manicaland,Makoni,ZW010442,,,,+263783279387,,active,+263783279387,,,active
Sister in charge C/O Chipinge District Hospital,Veneka Clinic,Manicaland,Chipinge,ZW010336,,,,+263774147736,,active,+263774147736,,,active
Sister in charge shurugwidistrictresults,Unki Mine Clinic,Midlands Province,Shurugwi,ZWdummy77,,,,+263783283004,,active,+263783283004,,,active
Sister in charge C/o nyamandlovu hospital,Umuntu Clinic,Matabeleland North,Umguza,ZW050798,,,,+263774159649,,active,+263774159649,,,active
Sister in charge C/o nyamandlovu hospital,Umguza RDC Clinic,Matabeleland North,Umguza,ZW050701,,,,+263783283057,,active,+263783283057,,,active
Sister in charge C/O Chipinge District Hospital,Tuzuka Clinic,Manicaland,Chipinge,ZW010316,,,,+263774147733,,active,+263774147733,,,active
Sister in charge bubidistrictresults@gmail.com,Turk Mine Clinic,Matabeleland North,Bubi,ZWdummy76,,,,+263783282975,,active,+263783282975,,,active
Sister in charge,Tumbire Clinic,Midlands Province,Gweru,ZWdummy75,,,,+263774150524,,active,+263774150524,,,active
Sister in charge,Tsonzo Rural Hospital,Manicaland,Mutasa,ZW01060A,,,,+263774148912,,active,+263774148912,,,active
Sister in Charge,Tshovani Ketter Polyclinic,Masvingo,Chiredzi,ZW080233,,263772413281.0,,+263783285121,True,active,+263783285121,,,active
Sister in charge,Tsholotsho Urban Clinic,Matabeleland North,Tsholotsho,ZW050631,,,,+263783283035,,active,+263783283035,,,active
Sister in Charge,Tsholotsho District Hospital,Matabeleland North,Tsholotsho,ZW05060A,pandingani@gmail.com,,,+263783283039,,active,+263783283039,,,active
Sister in charge bulilimadistrictresults,Tshitshi Clinic,Matabeleland South,Mangwe,ZW060732,,,,+263774152030,,active,+263774152030,,,active
Sister in charge c/o maphisa district hospital,Tshelanyemba Mission Hospital,Matabeleland South,Matobo,ZW06050D,,,,+263774152033,,active,+263774152033,,,active
Sister in charge C/O Rusape District Hospital,Tsanzaguru Clinic,Manicaland,Makoni,ZW010436,,,,+263774148085,,active,+263774148085,,,active
laboratory Bindura Provincial Hospital,Trojan Nickel Clinic,Mashonaland Central,Bindura,ZW020176,,,,+263778126775,,active,+263778126775,,,active
Sister in charge,Triashill Mission Hospital,Manicaland,Mutasa,ZW01060E,,,,+263774148909,,active,+263774148909,,,active
Sister in charge gwerudistrictresults@gmail.com,Totonga Clinic,Midlands,G,ZW070368,,,,+263774150761,,active,+263774150761,,,active
Sister in charge kwekwedistrictresults,Torwood Polyclinic,Midlands Province,Kwekwe,ZW070454,,,,+263783283015,,active,+263783283015,,,active
Sister in charge C/O Rusape District Hospital,Toriro Clinic,Manicaland,Makoni,ZW010435,,,,+263774148078,,active,+263774148078,,,active
Sister in charge kwekwedistrictresults,Topomazi Clinic,Midlands Province,Kwekwe,ZWdummy74,,,,+263774150660,,active,+263774150660,,,active
Sister in charge,Tongwe Clinic,Midlands Province,Gokwe South,ZW070239,,,,+263774151467,,active,+263774150457,,,active
Sister in charge,Tongwe Clinic,Midlands Province,Gokwe South,ZW070239,,,,+263774150457,,active,+263774150457,,,active
Sister in charge shurugwidistrictresults,Tongogara Clinic,Midlands Province,Shurugwi,ZW070629,,,,+263774150975,,active,+263774150975,,,active
Sister in charge,Tombo Clinic,Manicaland,Nyanga,ZW010732,,,,+263774149102,,active,+263774149102,,,active
Sister in charge gutumissionvl@gmail.com,Tirizi Satellite Clinic,Masvingo,Gutu,ZW080433,,,,+263774149916,,active,+263774149916,,,active
Sister in charge chipingedistrictresults@gmail.com,Tilbury Clinic,Manicaland,Chimanimani,ZW010266,,,,+263774144883,,active,+263774144883,,,active
Sister in charge kwekwedistrictresults,Tiger Reef Clinic,Midlands Province,Kwekwe,ZW070484,,,,+263774150655,,active,+263774150655,,,active
COVID19 Contact,Thorngrove Hospital,Bulawayo,Bulawayo,ZW090A0E,Mannersn2002@yahoo.co.uk,,,+263783285104,,active,+263783285104,,Mannersn2002@yahoo.co.uk,active
Sister in charge C/O Rusape District Hospital,Tandi Clinic,Manicaland,Makoni,ZW010434,,,,+263774148077,,active,+263774148077,,,active
Sister in charge shurugwidistrictresults,Tana Rural Health Centre,Midlands Province,Shurugwi,ZW070607,,,,+263774150971,,active,+263774150971,,,active
Sister in charge C/O Chipinge District Hospital,Tamandayi Clinic,Manicaland,Chipinge,ZW010350,,,,+263774147722,,active,+263774147722,,,active
Sister in Charge,Takavarasha Rural Health Centre,Masvingo,Chivi,ZW080307,dhechivi@gmail.com,,,+263774150148,,active,+263774150148,,,active
Sister in charge beitbridgedistrictresults1@gmail.com,Swereki Clinic,Matabeleland South,Beitbridge,ZW060128,,,,+263774151553,,active,+263774151553,,,active
Sister in Charge,Svuure Rural Health Centre,Masvingo,Zaka,ZW080704,,263774150101.0,,+263774150101,True,active,+263774150101,,,active
Sister in charge c/o mberengwa district hospital,Svita Clinic,Midlands Province,Mberengwa,ZW070537,,,,+263774150917,,active,+263774150917,,,active
Sister in charge Gokwe South District Hospital,Svisvi Clinic,Midlands Province,Gokwe South,ZW070211,,,,+263774150453,,active,+263774150453,,,active
Sister in charge shurugwidistrictresults,Svika Rural Health Centre,Midlands Province,Shurugwi,ZW070609,,,,+263774150970,,active,+263774150970,,,active
Sister in charge,Sunningdale Clinic,Harare,Southern,ZW000A37,,,,+263783282830,,active,+263783282830,,,active
Sister in Charge,Summerton Rural Health Centre,Masvingo,Masvingo,ZW080512,,263787836938.0,,+263774149654,True,active,+263774149654,,masvingodhe@gmail.com,active
Sister in charge c/o concession district hospital,Storis Clinic,Mashonaland Central,Mazowe,ZW020478,,,,+263777146892,,active,+263777146892,,,active
Sister in charge C/O Gwanda Provincial,Stanmore Clinic,Matabeleland South,Gwanda,ZW060306,,,,+263774151715,,active,+263774151715,,,active
Sister in charge,St Werburghs Clinic,Manicaland,Mutare,ZW010507,,,,+263774148347,,active,+263774148347,,,active
Sister in Charge,St Theresa Mission Hospital,Midlands,Chirumhanzu,ZW07010F,stthereserusape@gmail.com,,,+263774150294,True,active,+263774150294,,,active
Sister in charge,St Peter's Clinic,Manicaland,Mutasa,ZW010694,,,,+263783279398,,active,+263783279398,,,active
Sister in charge,St Patrick's Clinic,Midlands Province,Gweru,ZW070392,,,,+263774150519,,active,+263774150519,,,active
Sister in charge C/O Rusape District Hospital,St Michael's Tanda Mission Hospital,Manicaland,Makoni,ZW01040E,,,,+263774148072,,active,+263774148072,,,active
Sister in charge,St Michaels 24 hr Clinic (Chitungwiza),Harare,Chitungwiza,ZW000B0C,,,,+263783283089,,active,+263783283089,,,active
Sister in charge,St Marys Clinic,Harare,Chitungwiza Urban,ZW000B03,,,,+263783279410,,active,+263783279410,,,active
Sister in Charge,St Joseph Clinic(MASVINGO),Masvingo,Chiredzi,ZW080227,stjoseph@gmail.com,263773899032.0,,+263774150051,True,active,+263774150051,,,active
Sister in charge C/o nyamandlovu hospital,St James Clinic,Matabeleland North,Umguza,ZW050791,,,,+263783283055,,active,+263783283055,,,active
Sister in charge,St Barbara Mission Hospital,Manicaland,Mutasa,ZW01060D,,,,+263774148905,,active,+263774148905,,,active
Sister in charge,St Augustine's Clinic,Manicaland,Mutasa,ZW010693,,,,+263774148890,,active,+263774148890,,,active
Sister in charge bulilimadistrictresults,St Annes Mission Hospital (Brunapeg),Matabeleland South,Mangwe,ZW06070D,,,,+263774152029,,active,+263774152029,,,active
Sister in charge,Spring Valley Clinic,Manicaland,Nyanga,ZW010795,,,,+263774149097,,active,+263774149097,,,active
Sister in charge,Southerton Clinic,Harare,South Western,ZW000A35,,,,+263783282897,,active,+263783282897,,,active
Sister in charge C/O Chipinge District Hospital,Southdowns Clinic,Manicaland,Chipinge,ZW010369,,,,+263783282855,,active,+263783282855,,,active
Sister in charge gutumissionvl@gmail.com,Soti Source Rural Health Centre,Masvingo,Gutu,ZW080406,,,,+263774149908,,active,+263774149908,,,active
Sister in charge hwangedistrictresults@gmail.com,Songwa Clinic,Matabeleland North,Hwange,ZWdummy73,,,,+263783282962,,active,+263783282962,,,active
Sister in charge,Somabhula Clinic,Midlands Province,Gweru,ZW070345,,,,+263774150516,,active,+263774150516,,,active
Sister in charge bulilimadistrictresults@gmail.com,Solusi Clinic,Matabeleland South,Bulilima,ZW060291,,,,+263774151710,,active,+263774151710,,,active
Sister in charge,Sodhaka Clinic,Matabeleland North,Tsholotsho,ZW050606,,,,+263783283040,,active,+263783283040,,,active
Sister in Charge,Siyawareva Clinic,Masvingo,Zaka,ZW080737,,263774150098.0,,+263774150098,True,active,+263774150098,,,active
Sister in charge chirumhanzidistrictresults@gmail.com,Siyahokwe Clinic,Midlands Province,Chirumhanzu,ZW070127,,,,+263774150292,,active,+263774150292,,,active
Sister in charge C/O Gwanda Provincial,Sitezi Clinic,Matabeleland South,Gwanda,ZW060332,,,,+263774151732,,active,+263774151732,,,active
Sister in charge,Siphepha Rural Hospital,Matabeleland North,Tsholotsho,ZW05060B,,,,+263774161517,,active,+263774161517,,,active
Sister in charge,Sino Zimbabwe Clinic,Midlands Province,Gweru,ZWdummy72,,,,+263783285167,,active,+263783285167,,,active
Sister in charge c/o Filabusi Dist. hospital,Singwango Clinic,Matabeleland South,Insiza,ZW060425,,,,+263774151877,,active,+263774151877,,,active
Sister in charge c/o Filabusi Dist. hospital,Singwambizi Clinic,Matabeleland South,Insiza,ZW060427,,,,+263774151905,,active,+263774151905,,,active
Sister in charge C/O Gwanda Provincial,Simbumbumbu Clinic,Matabeleland South,Gwanda,ZW060305,,,,+263774151721,,active,+263774151721,,,active
Sister in charge kwekwedistrictresults,Simana Clinic,Midlands Province,Kwekwe,ZW070434,,,,+263774150653,,active,+263774150653,,,active
Sister in charge C/O Chipinge District Hospital,Silver Stream Clinic,Manicaland,Chipinge,ZW010367,,,,+263783279390,,active,+263783279390,,,active
COVID- 19 CONTACT,Silveira Mission Hospital,Masvingo,Bikita,ZW08010D,tsaravoye@gmail.com,,,,,active,+263774149519,,"tsaravoye@gmail.com, masvingolaboratory@gmail.com, bikitadhe@gmail.com, muspeg1@gmail.com",active
Sister in Charge,Silveira Mission Hospital,Masvingo,Bikita,ZW08010D,silveiralaboratory@gmail.com,263775994549.0,,+263774149519,True,active,+263774149519,,"tsaravoye@gmail.com, masvingolaboratory@gmail.com, bikitadhe@gmail.com, muspeg1@gmail.com",active
Sister in charge kwekwedistrictresults,Silobela District  Hospital,Midlands Province,Kwekwe,ZW07040B,,,,+263783283021,,active,+263783283021,,,active
Sister in charge kwekwedistrictresults,Silobela Clinic,Midlands Province,Kwekwe,ZW070433,,,,+263774150651,,active,+263774150651,,,active
Sister in charge C/O Gwanda Provincial,Silikwe Clinic,Matabeleland South,Gwanda,ZWdummy71,,,,+263783283066,,active,+263783283066,,,active
Sister in charge bulilimadistrictresults@gmail.com,Sikhathini Clinic,Matabeleland South,Bulilima,ZW060231,,,,+263774151708,,active,+263774151708,,,active
Sister in charge,Sikente Rural Health Centre,Matabeleland North,Tsholotsho,ZW050698,,,,+263774151368,,active,+263774151368,,,active
Sister in charge kwekwedistrictresults,Sigezibubi Clinic,Midlands Province,Kwekwe,ZWdummy70,,,,+263774150648,,active,+263774150648,,,active
Sister in charge hwangedistrictresults@gmail.com,Sidinda Clinic,Matabeleland North,Hwange,ZWdummy69,,,,+263783282961,,active,+263783282961,,,active
Sister in charge kwekwedistrictresults,Sidakeni Clinic,Midlands Province,Kwekwe,ZW070432,,,,+263774150647,,active,+263774150647,,,active
Sister in charge shurugwidistrictresults,Shurugwi ZPS Clinic,Midlands Province,Shurugwi,ZWdummy68,,,,+263783283010,,active,+263783283010,,,active
Sister  in charge,Shurugwi District Hospital,Midlands,Shurugwi,ZW07060A,epmakombe@gmail.com,,,+263783283003,,active,+263783283003,,reginaldmhenedoc@gmail.com,active
Sister in Charge,Shonganiso Clinic,Masvingo,Masvingo,ZW080592,,263771320829.0,,+263774149646,True,active,+263774149646,,masvingodhe@gmail.com,active
Sister in Charge,Shindi Satellite Clinic,Masvingo,Chivi,ZW080328,dhechivi@gmail.com,,,+263774150141,,active,+263774150141,,,active
Sister in charge kwekwedistrictresults,Sherwood Clinic,Midlands Province,Kwekwe,ZW070466,,,,+263774150646,,active,+263774150646,,,active
Sister in charge,Sherukuru Rural Health Centre,Manicaland,Mutasa,ZW010603,,,,+263774148899,,active,+263774148899,,,active
Sister in charge,Sheba Clinic,Manicaland,Mutasa,ZW010672,,,,+263783279403,,active,+263783279403,,,active
Sister in charge beitbridgedistrictresults1@gmail.com,Shashe Clinic,Matabeleland South,Beitbridge,ZW060129,,,,+263774151531,,active,+263774151531,,,active
Sister in charge c/o Filabusi Dist. hospital,Shangani Rural Hospital,Matabeleland South,Insiza,ZW06040B,,,,+263774151818,,active,+263774151818,,,active
Sister in charge c/o Filabusi Dist. hospital,Shangani Clinic,Matabeleland South,Insiza,ZW060477,,,,+263774151930,,active,+263774151930,,,active
Sister in Charge,Shabwe Rural Health Centre,Matabeleland South,Beitbridge,ZW060106,healthcentershabwerural@gmail.com,263787075931.0,,+263774151423,True,active,+263774151423,,,active
Sister in charge C/O Zvishavane Dist Hosp,Shabane Mine Hospital,Midlands Province,Zvishavane,ZW07070C,,,,+263783282997,,active,+263783282997,,,active
Sister in charge Gokwe South District Hospital,Sessami Clinic,Midlands Province,Gokwe South,ZW070296,,,,+263774150451,,active,+263774150451,,,active
Sister in charge,Sesemba Clinic,Matabeleland North,Nkayi,ZW050534,,,,+263774150385,,active,+263774150385,,,active
Sister in charge gutumissionvl@gmail.com,Serima,Masvingo,Gutu,ZW080491,,,,+263774149899,,active,+263774149899,,,active
Sister in charge kwekwedistrictresults,Senkwazi Clinic,Midlands Province,Kwekwe,ZW070431,,,,+263774150645,,active,+263774150645,,,active
Sister in charge C/O Gwanda Provincial,Sengezane Clinic,Matabeleland South,Gwanda,ZW060330,,,,+263774151772,,active,+263774151772,,,active
Sister in charge gwerudistrictresults@gmail.com,Senga Clinic,Midlands,G,ZW070367,,,,+263783283027,,active,+263783283027,,,active
Sister in charge C/O Gwanda Provincial,Selonga Clinic,Matabeleland South,Gwanda,ZW060363,,,,+263774151811,,active,+263774151811,,,active
Sister in charge,Selbourne/Nyanga Pine Clinic,Manicaland,Mutasa,ZW010668,,,,+263774148633,,active,+263774148633,,,active
Sister in charge C/O Chitungwiza,Seke South Clinic,Harare,,ZW000B01,,,,+263783279407,,active,+263783279407,,chitungwizacitylaboratory@gmail.com,active
Sister in charge C/O Chitungwiza,Seke North Clinic,Harare,Chitungwiza Urban,ZW000B02,,,,+263783283118,,active,+263783283118,,,active
Sister in charge kwekwedistrictresults,Sebakwe Clinic,Midlands Province,Kwekwe,ZW070465,,,,+263774150642,,active,+263774150642,,,active
Sister in charge bulilimadistrictresults,Sanzukwi Clinic,Matabeleland South,Mangwe,ZW060733,,,,+263774152020,,active,+263774152020,,,active
Sister in charge Gokwe North,Sanyathi Mine,Midlands Province,Gokwe North,ZWdummy67,,,,+263774150368,,active,+263774150368,,,active
Sister in Charge,Santa Babra Clinic,Mashonaland West,Chegutu,ZWdummy66,,263777590586.0,,+263783283083,True,active,+263783283083,,,active
Sister in charge c/o maphisa district hospital,Sankonjane Rural Health Centre,Matabeleland South,Matobo,ZW060502,,,,+263774152109,,active,+263774152109,,,active
Sister in charge C/O Rusape District Hospital,Sangano Clinic,Manicaland,Makoni,ZW010447,,,,+263774148061,,active,+263774148061,,,active
Sister in charge c/o mberengwa district hospital,Sandawana Clinic,Midlands Province,Mberengwa,ZW070578,,,,+263774150904,,active,+263774150904,,,active
Sister in charge c/o Filabusi Dist. hospital,Sanale Rural Health Centre,Matabeleland South,Insiza,ZW060407,,,,+263774151864,,active,+263774151864,,,active
Sister in charge chiredzigeneralvl@gmail.com,Samu Clinic,Masvingo,Chiredzi,ZW080213,,,,+263783285136,,active,+263783285136,,,active
Sister in charge,Samaringa Clinic,Manicaland,Mutasa,ZW010642,,,,+263774148619,,active,+263774148619,,,active
Sister in charge,Samanga Clinic,Manicaland,Mutasa,ZW010641,,,,+263774148617,,active,+263774148617,,,active
Sister in charge kwekwedistrictresults,Samambwa Clinic,Midlands Province,Kwekwe,ZW070430,,,,+263774150641,,active,+263774150641,,,active
Sister in charge,Samahuru Mission Clinic,Matabeleland North,Tsholotsho,ZW050633,,,,+263783283037,,active,+263783283037,,,active
Sister in charge Gokwe South District Hospital,Sai Clinic,Midlands Province,Gokwe South,ZW070238,,,,+263774150446,,active,+263774150446,,,active
Sister in charge,Sahumani Clinic,Manicaland,Mutasa,ZW010639,,,,+263774148601,,active,+263774148601,,,active
Sister in charge,Sagambe Clinic,Manicaland,Mutasa,ZW010638,,,,+263783279402,,active,+263783279402,,,active
Sister in charge,Sadziwa Clinic,Manicaland,Mutasa,ZW010637,,,,+263774148598,,active,+263774148598,,,active
Sister in charge,Sabvure Clinic,Manicaland,Nyanga,ZW010731,,,,+263774149083,,active,+263774149083,,,active
Sister in charge C/O Zvishavane Dist Hosp,Sabi Mine Clinic,Midlands Province,Zvishavane,ZW070776,,,,+263783282996,,active,+263783282996,,,active
Sister in charge,Rutenga NRZ Clinic,Masvingo,Mwenezi,ZW080681,,,,+263774150244,,active,+263774150244,,,active
Sister in charge,Rutenga Clinic,Masvingo,Mwenezi,ZW080606,,,,+263774150243,,active,+263774150243,,,active
Sister in charge C/O Zvishavane Dist Hosp,Rutendo Clinic,Midlands Province,Kwekwe,ZW070464,,,,+263774150639,,active,+263774150639,,,active
Sister in charge,Rutendo,Midlands Province,Zvishavane,ZWdummy65,,,,+263774151098,,active,+263774151098,,,active
Sister in charge chiredzigeneralvl@gmail.com,Rutandare Clinic,Masvingo,Chiredzi,ZW080231,,,,+263783282921,,active,+263783282921,,,active
Sister in charge chipingedistrictresults@gmail.com,Rusitu Mission Hospital,Manicaland,Chimanimani,ZW01020D,,,,+263774144870,,active,+263774144870,,,active
Sister in charge shurugwidistrictresults,Rusike Rural Health Centre,Midlands Province,Shurugwi,ZW070606,,,,+263774150967,,active,+263774150967,,,active
Sister in charge C/O Rusape District Hospital,Rusape ZRP Camp Clinic,Manicaland,Makoni,ZW010475,,,,+263783279395,,active,+263783279395,,,active
Sister in charge silveiramissionvl@gmail.com,Ruponeso Clinic,Masvingo,Bikita,ZWdummy64,,,,+263774149518,,active,+263774149518,,bikitadhe@gmail.com,active
Sister in charge,Rupinda Rural Health Centre,Manicaland,Mutasa,ZW010602,,,,+263774148593,,active,+263774148593,,,active
Sister in Charge,Rupangwana Clinic,Masvingo,Chiredzi,ZW080230,,263772833180.0,,+263774150048,True,active,+263774150048,,,active
Sister in Charge,Runyararo Clinic,Masvingo,Masvingo,ZW080583,,263772917789.0,,+263783285127,True,active,+263783285127,,,active
Sister in Charge,Runyararo Clinic,Masvingo,Masv,ZW080583,,263772917789.0,,+263783285127,True,active,+263783285127,,,active
Sister in charge C/O Rusape District Hospital,Rukweza Clinic,Manicaland,Makoni,ZW010433,,,,+263774148055,,active,+263774148055,,,active
Sister in Charge,Rukovo Clinic,Masvingo,Masvingo,ZW080532,,263786723697.0,,+263774149645,True,active,+263774149645,,masvingodhe@gmail.com,active
Sister in charge,Ruchera Rural Health Centre,Manicaland,Nyanga,ZW010711,,,,+263774149072,,active,+263774149072,,,active
Sister in charge,Rubi Clinic,Midlands Province,Gweru,ZWdummy63,,,,+263774150513,,active,+263774150513,,,active
Sister in charge,Rowa Clinic,Manicaland,Mutare,ZW010537,,,,+263774148320,,active,+263774148320,,,active
Sister in charge C/o nyamandlovu hospital,Rose Camp ZRP Clinic,Matabeleland North,Umguza,ZW050720,,,,+263783283048,,active,+263783283048,,,active
Sister in charge chipingedistrictresults@gmail.com,Roscommon Clinic,Manicaland,Chimanimani,ZW010264,,,,+263774144869,,active,+263774144869,,,active
Sister in charge shurugwidistrictresults,Rockford Council Clinic,Midlands Province,Shurugwi,ZW070647,,,,+263783283006,,active,+263783283006,,,active
Sister in charge kwekwedistrictresults,Rio Tinto Clinic,Midlands Province,Kwekwe,ZW070452,,,,+263774150624,,active,+263774150624,,,active
Sister in charge C/O Rusape District Hospital,Ringanayi Clinic,Manicaland,Makoni,ZW010443,,,,+263774148054,,active,+263774148054,,,active
Sister in charge C/O Chipinge District Hospital,Rimbi Clinic,Manicaland,Chipinge,ZW010335,,,,+263774147721,,active,+263774147721,,,active
Sister in Charge,Renco Mine Clinic,Masvingo,Masvingo,ZW080576,,263772541527.0,,+263774149644,True,active,+263774149644,,masvingodhe@gmail.com,active
Sister in charge,Regina Coeli Mission Hospital,Manicaland,Nyanga,ZW01070E,,,,+263774149064,,active,+263774149064,,,active
Sister in charge C/o nyamandlovu hospital,Redwood Clinic,Matabeleland North,Umguza,ZW050728,,,,+263774151411,,active,+263774151411,,,active
Sister in charge,Redwing Clinic,Manicaland,Mutasa,ZW010671,,,,+263774148662,,active,+263774148662,,,active
Sister in charge kwekwedistrictresults,Redcliff Clinic,Midlands Province,Kwekwe,ZW070459,,,,+263783283020,,active,+263783283020,,,active
Sister in Charge,Razi Rural Health Centre,Masvingo,Chivi,ZW080305,dhechivi@gmail.com,,,+263774150139,,active,+263774150139,,,active
Sister in charge C/O Chipinge District Hospital,Ratelshoek Clinic,Manicaland,Chipinge,ZW010371,,,,+263783282847,,active,+263783282847,,,active
Sister in charge buheradistrictresults@gmail.com,Rambanepasi Clinic,Manicaland,Buhera,ZW010138,,,,+263774144801,,active,+263774144801,,,active
Sister in charge shurugwidistrictresults,Quarry Gold Mine Clinic,Midlands Province,Shurugwi,ZW070679,,,,+263774150956,,active,+263774150956,,,active
Sister in charge,Pumula South Clinic,Bulawayo,Emakhandeni,ZW090A35,,,,+263783283075,,active,+263783283075,,,active
Sister in charge,Pumula Old Clinic,Bulawayo,Emakhandeni,ZW090A13,,,,+263783283074,,active,+263783283074,,,active
Sister in charge,Pumula Mission Hospital,Matabeleland North,Tsholotsho,ZW05060C,,,,+263783283036,,active,+263783283036,,,active
Sister in charge,Premier Central Clinic,Manicaland,Mutasa,ZW010698,,,,+263774148577,,active,+263774148577,,,active
Sister in charge C/o nyamandlovu hospital,Portland Holdings(Unicem) Clinic,Matabeleland North,Umguza,ZW050753,,,,+263783283058,,active,+263783283058,,,active
Sister in Charge,Porepore Clinic,Masvingo,Chiredzi,ZW080229,,263774150042.0,,+263774150042,True,active,+263774150042,,,active
Sister in charge bulilimadistrictresults,Plumtree ZPS Clinic,Matabeleland South,Mangwe,ZW060793,,,,+263783285143,,active,+263783285143,,,active
COVID - 19 Contact,Plumtree District Hospital,Matabeleland South,Mangwe,ZW06070A,chindoreadam@gmail.com,,,,,active,+263783285142,,chindoreadam@gmail.com,active
Sister  in charge,Plumtree District Hospital,Matabeleland South,Mangwe,ZW06070A,,,,+263783285142,,active,+263783285142,,chindoreadam@gmail.com,active
Sister in charge C/O Gwanda Provincial,Phakama Polyclinic,Matabeleland South,Gwanda,ZW060362,,,,+263783283070,,active,+263783283070,,,active
Sister in charge shurugwidistrictresults,Pakame Clinic,Midlands Province,Shurugwi,ZW070692,,,,+263774150949,,active,+263774150949,,,active
Sister in charge C/O Chipinge District Hospital,Paidamoyo Rural Health Centre,Manicaland,Chipinge,ZW010312,,,,+263774147702,,active,+263774147702,,,active
Sister in charge chiredzigeneralvl@gmail.com,Pahlela Clinic,Masvingo,Chiredzi,ZW080214,,,,+263774150039,,active,+263774150039,,,active
Sister in Charge,Old Mutare Mission Hospital,Manicaland,Mutasa,ZW01060C,oldmutarehospitallaboratory@gmail.com,,,+263774148553,True,active,+263774148553,,,active
Sister in Charge,Old Boli Rural Health Centre,Masvingo,Chiredzi,ZW080212,,263773896503.0,,+263774150035,True,active,+263774150035,,,active
Sister in charge silveiramissionvl@gmail.com,Odzi Clinic,Masvingo,Bikita,ZW080129,,,,+263783279374,,active,+263774149517,,bikitadhe@gmail.com,active
Sister in charge,Odzi Clinic,Masvingo,Bikita,ZW080129,,,,+263774149517,,active,+263774149517,,bikitadhe@gmail.com,active
Sister in charge,Nzvenga Clinic,Manicaland,Mutare,ZW010536,,,,+263774148318,,active,+263774148318,,,active
Sister in charge C/O Chipinge District Hospital,Nyunga Clinic,Manicaland,Chipinge,ZW010351,,,,+263774147662,,active,+263774147662,,,active
